prod,row_idx_i,col_idx_j
5679,104,43
5143,104,104
3836,104,153
6306,104,194
6214,104,200
2149,104,202
5077,104,216
944,104,228
2081,104,229
1385,104,256
890,104,298
3861,104,309
1162,104,312
4068,104,314
2552,104,339
4056,104,402
4157,104,420
4743,104,434
2687,104,443
1337,104,449
4337,104,488
2032,104,492
2636,104,498
1973,104,81
1545,104,84
5541,104,93
5394,104,104
6259,104,108
2971,104,125
2920,104,172
2420,104,177
2918,104,192
5593,104,260
4687,104,274
1282,104,314
5154,104,332
1492,104,374
1054,104,388
2622,104,389
981,104,403
4794,104,408
3330,104,421
3768,104,460
1047,104,493
865,104,28
327,104,46
361,104,50
186,104,52
287,104,94
90,104,104
429,104,112
270,104,169
480,104,178
527,104,183
721,104,209
383,104,211
577,104,245
457,104,252
739,104,287
661,104,316
228,104,329
613,104,335
242,104,353
244,104,363
151,104,381
417,104,388
832,104,395
223,104,396
412,104,421
500,104,457
573,104,466
121,104,475
339,104,480
709,104,0
360,104,93
191,104,104
434,104,109
781,104,113
653,104,124
393,104,149
429,104,155
194,104,165
684,104,185
802,104,190
763,104,195
382,104,202
165,104,209
512,104,220
810,104,222
319,104,236
950,104,250
484,104,296
991,104,306
316,104,318
211,104,326
445,104,339
896,104,349
759,104,376
911,104,400
1172,104,427
419,104,437
1273,104,444
1029,104,445
968,104,494
2676,104,4
2445,104,9
1787,104,72
1464,104,91
2018,104,104
2399,104,134
3383,104,152
613,104,180
3524,104,193
1388,104,198
2780,104,206
2563,104,210
963,104,227
537,104,236
2871,104,294
1280,104,310
2544,104,321
3172,104,359
523,104,388
3438,104,396
1461,104,413
2972,104,418
1697,104,450
3788,104,480
2672,104,0
1942,104,17
1133,104,94
2125,104,96
1317,104,104
3160,104,179
409,104,188
2115,104,189
1333,104,210
2112,104,254
718,104,255
1684,104,275
2629,104,296
2252,104,317
2389,104,330
1704,104,331
2675,104,355
664,104,376
484,104,387
2776,104,396
2168,104,430
2234,104,432
1125,104,455
1190,104,460
389,104,463
1089,104,482
2705,104,96
3351,104,104
1830,104,123
463,104,140
2046,104,148
3789,104,155
3087,104,187
3850,104,197
1711,104,209
1906,104,251
3468,104,317
560,104,326
2783,104,329
3818,104,358
4148,104,381
1864,104,392
2496,104,456
2455,104,457
1827,104,459
3476,104,472
2636,104,481
1918,104,2
712,104,36
786,104,76
3351,104,98
2359,104,102
2177,104,104
3545,104,126
2693,104,149
3070,104,169
4147,104,175
1544,104,241
1019,104,273
1746,104,284
776,104,308
1026,104,334
2661,104,343
2829,104,347
1067,104,357
1995,104,371
574,104,381
2377,104,387
3050,104,390
570,104,397
2429,104,401
3770,104,402
3450,104,422
465,104,459
2489,104,478
1358,104,487
519,104,494
2001,104,16
5946,104,23
6222,104,37
3286,104,76
5493,104,78
4134,104,81
4116,104,82
3591,104,88
6597,104,104
3668,104,142
3085,104,146
5792,104,153
3274,104,157
1840,104,178
5480,104,186
5197,104,228
4694,104,235
6724,104,283
4411,104,323
678,104,336
2204,104,365
2939,104,381
1386,104,424
6220,104,446
1975,104,472
3291,105,20
2862,105,60
2694,105,85
2500,105,105
1771,105,151
3106,105,186
1941,105,248
3525,105,268
1308,105,291
2561,105,306
1224,105,338
800,105,417
885,105,425
2064,105,442
815,105,478
2603,105,482
2861,105,488
2070,105,17
1295,105,31
997,105,52
1733,105,61
1215,105,72
477,105,82
1393,105,96
989,105,103
700,105,105
799,105,136
1266,105,147
902,105,195
494,105,235
790,105,242
651,105,254
1507,105,302
1582,105,318
488,105,327
743,105,351
848,105,376
2242,105,378
702,105,383
446,105,394
1110,105,404
1339,105,406
545,105,436
500,105,446
2119,105,454
831,105,473
1873,105,1
2527,105,16
3373,105,30
665,105,37
2146,105,105
1797,105,123
3463,105,134
644,105,144
3386,105,162
1372,105,183
759,105,189
1336,105,221
3836,105,228
3408,105,230
3300,105,255
1086,105,279
2286,105,340
2708,105,387
2360,105,400
2004,105,401
1763,105,413
1285,105,417
1439,105,431
1274,105,451
2916,105,457
1013,105,460
1407,105,478
2717,105,45
2477,105,49
3140,105,74
2450,105,76
1882,105,105
1947,105,119
1935,105,127
3641,105,133
566,105,159
3296,105,166
889,105,183
869,105,189
927,105,197
623,105,209
2203,105,211
2759,105,219
3352,105,256
2919,105,258
1265,105,259
1029,105,294
1888,105,318
2029,105,325
2144,105,357
939,105,369
1186,105,377
3362,105,403
2598,105,437
3314,105,454
2086,105,474
2989,105,475
3599,105,482
1063,105,497
2080,105,2
1275,105,6
2606,105,94
2961,105,105
3525,105,114
3525,105,118
3877,105,197
4661,105,222
2018,105,261
2186,105,262
4417,105,267
3757,105,286
3595,105,335
2278,105,391
1233,105,435
3780,105,453
3821,105,25
3300,105,29
2297,105,51
3505,105,64
2189,105,71
806,105,73
1882,105,74
2649,105,105
2561,105,116
3645,105,117
4279,105,148
2327,105,155
1787,105,271
3552,105,288
3386,105,297
3951,105,300
1177,105,318
1707,105,341
1273,105,353
2167,105,357
3433,105,369
660,105,371
2745,105,414
3656,105,476
3437,105,24
5536,105,34
911,105,48
2946,105,74
2291,105,88
1383,105,104
5300,105,105
5288,105,120
3306,105,126
1925,105,131
1895,105,135
5366,105,141
2886,105,193
2400,105,194
2503,105,210
1947,105,226
3192,105,268
4666,105,283
3357,105,307
2464,105,322
3986,105,337
3328,105,349
4666,105,369
3995,105,383
1231,105,392
2342,105,396
2298,105,399
4801,105,400
1511,105,418
776,105,437
3583,105,492
1522,105,4
2904,105,13
5067,105,15
1143,105,20
3164,105,22
768,105,46
996,105,47
2307,105,58
3271,105,80
3310,105,92
1791,105,103
3041,105,105
3267,105,148
1879,105,211
2950,105,232
2451,105,236
2410,105,239
4824,105,242
2628,105,258
4826,105,263
4444,105,270
2407,105,272
2932,105,316
2556,105,340
1418,105,370
1362,105,434
4080,105,490
1506,105,8
1664,105,26
4397,105,35
3476,105,64
1555,105,81
4462,105,88
4187,105,105
2840,105,122
2320,105,187
3172,105,205
2213,105,212
1651,105,230
4825,105,239
1259,105,264
5263,105,313
2752,105,336
2856,105,345
1997,105,393
1803,105,464
3127,105,470
4721,105,472
1272,105,481
2221,105,488
4275,105,9
2565,105,29
4114,105,97
802,105,102
3907,105,105
5656,105,111
4936,105,118
1693,105,142
2100,105,210
4709,105,217
2525,105,280
1331,105,286
4625,105,296
2767,105,350
786,105,373
3670,105,389
2606,105,394
2273,105,402
2440,105,430
2271,105,434
1693,105,464
2021,105,3
448,105,33
523,105,52
662,105,105
786,105,108
1030,105,136
887,105,193
2198,105,199
735,105,219
1871,105,223
830,105,232
1329,105,336
1118,105,350
2022,105,379
894,105,403
620,105,408
1882,105,409
380,105,462
219,105,464
632,105,495
4167,105,8
4741,105,12
2261,105,58
4722,105,83
5058,105,92
1355,105,95
2145,105,99
5193,105,105
3037,105,172
5275,105,178
5477,105,197
2934,105,202
5139,105,230
1797,105,234
2857,105,247
1711,105,260
5829,105,285
1986,105,332
3614,105,333
1532,105,336
3154,105,338
1385,105,357
6349,105,364
3877,105,384
767,105,394
1158,105,409
1252,105,441
1593,105,475
4416,105,486
924,105,490
4736,105,66
3568,105,68
2252,105,76
2184,105,95
3374,105,105
4305,105,108
1456,105,110
2452,105,120
4139,105,240
3240,105,252
2690,105,324
2749,105,327
3001,105,336
3893,105,370
3671,105,379
1274,105,425
2007,105,442
711,105,473
3790,105,494
3060,105,19
4711,105,27
3597,105,79
4474,105,98
4677,105,105
4402,105,135
1069,105,187
3459,105,215
2710,105,219
3185,105,229
3910,105,244
1193,105,281
4004,105,310
3216,105,320
1819,105,326
5113,105,340
954,105,382
4353,105,407
3688,105,408
604,105,409
3338,105,420
2854,105,457
1722,105,461
4565,105,469
994,105,483
2872,105,493
3876,105,498
2086,105,7
1855,105,37
3260,105,64
2359,105,68
5639,105,82
1438,105,84
4677,105,105
666,105,131
3876,105,155
4432,105,208
5334,105,239
4382,105,261
1691,105,292
1814,105,301
1597,105,302
3369,105,304
3613,105,323
2335,105,342
1663,105,385
5868,105,395
2574,105,414
3330,105,434
2010,105,471
5741,105,495
1882,105,2
917,105,5
338,105,13
657,105,62
822,105,105
235,105,119
1117,105,143
1986,105,149
2080,105,164
317,105,167
2735,105,171
1429,105,196
1590,105,205
1936,105,225
1005,105,296
1453,105,304
1992,105,320
598,105,324
510,105,333
638,105,338
340,105,339
2067,105,365
1239,105,453
577,105,464
1883,105,497
329,105,18
1727,105,23
833,105,44
385,105,66
1139,105,75
1352,105,102
423,105,105
387,105,110
930,105,112
1124,105,123
445,105,138
1439,105,177
373,105,293
1748,105,294
772,105,319
766,105,324
232,105,326
1172,105,327
1491,105,350
684,105,352
328,105,356
336,105,422
918,105,430
821,105,443
935,105,460
1071,105,479
1588,105,484
454,105,488
963,105,496
1151,105,42
2776,105,87
1372,105,88
1194,105,105
2582,105,109
573,105,116
2370,105,141
904,105,149
2304,105,169
422,105,229
2912,105,242
1324,105,259
804,105,277
1083,105,278
2139,105,291
1413,105,292
1326,105,299
498,105,303
992,105,307
2343,105,339
3475,105,410
686,105,439
1457,105,451
1636,105,459
746,105,461
295,105,465
665,105,468
933,105,49
3555,105,53
4547,105,82
2284,105,84
3460,105,105
2688,105,114
2334,105,131
3304,105,136
1537,105,159
4707,105,169
3530,105,183
3576,105,185
4918,105,199
2651,105,203
3049,105,214
3737,105,227
1743,105,262
1569,105,282
1675,105,283
2453,105,288
3540,105,323
4102,105,338
814,105,342
2414,105,345
2375,105,362
546,105,363
2519,105,367
5382,105,412
4020,105,425
4585,105,452
2372,105,480
2551,105,12
4273,105,32
4318,105,45
2605,105,47
2794,105,60
2000,105,68
5129,105,94
3428,105,96
3206,105,105
3462,105,148
1183,105,177
4220,105,202
552,105,230
645,105,231
1257,105,251
2896,105,265
3216,105,278
783,105,313
2664,105,356
4137,105,399
2562,105,416
997,105,419
4152,105,453
4187,105,459
4205,105,469
3329,105,471
824,105,498
2196,105,3
994,105,11
1420,105,34
661,105,36
909,105,105
315,105,119
2102,105,130
2426,105,142
1490,105,167
1608,105,169
941,105,200
2235,105,213
2326,105,226
793,105,237
684,105,248
1944,105,279
1840,105,311
1885,105,314
544,105,322
1495,105,330
906,105,332
2533,105,347
1057,105,361
1841,105,365
2205,105,373
2039,105,392
540,105,415
1128,105,423
1551,105,432
1610,105,469
1355,105,479
2102,105,493
1208,105,82
1164,105,88
2355,105,105
2231,105,107
3416,105,108
912,105,122
2053,105,137
1352,105,145
2219,105,153
926,105,157
2545,105,165
2027,105,203
2229,105,212
3120,105,223
3257,105,249
2929,105,256
3576,105,260
3187,105,316
3294,105,329
1474,105,354
1844,105,380
3554,105,431
741,105,436
3660,105,449
1904,105,488
1351,105,494
765,105,8
4074,105,54
4311,105,73
4690,105,89
3148,105,90
2827,105,96
5300,105,105
2775,105,125
5983,105,173
6076,105,208
5353,105,252
797,105,261
4523,105,275
660,105,281
2794,105,300
4444,105,311
627,105,315
2140,105,354
5897,105,377
940,105,419
5243,105,423
4175,105,440
6826,105,491
7014,106,23
2293,106,42
3686,106,51
6933,106,85
3420,106,100
8960,106,106
5022,106,107
1191,106,109
6691,106,120
8674,106,124
4135,106,134
753,106,135
5309,106,224
685,106,262
8395,106,277
3412,106,285
1369,106,301
2703,106,313
6109,106,338
2649,106,365
5423,106,366
2623,106,384
3429,106,392
1334,106,405
2504,106,424
7488,106,475
2838,106,479
8218,106,490
2439,106,6
788,106,7
4697,106,17
1572,106,28
2623,106,37
2165,106,41
2465,106,83
3846,106,106
3053,106,128
2622,106,160
3650,106,172
2824,106,189
3919,106,194
4161,106,209
1829,106,219
2827,106,231
1932,106,283
4867,106,291
792,106,294
3538,106,295
4127,106,312
4425,106,315
736,106,325
1036,106,336
4972,106,351
4131,106,372
754,106,385
3950,106,400
3696,106,408
3551,106,414
5890,106,417
4662,106,440
886,106,460
2995,106,29
2459,106,30
4582,106,53
3241,106,87
2505,106,106
2717,106,113
3309,106,125
3547,106,135
561,106,137
2070,106,193
3925,106,222
3295,106,226
4143,106,244
492,106,254
3920,106,259
1225,106,278
599,106,287
4002,106,300
1347,106,309
2709,106,344
2352,106,358
1666,106,361
911,106,362
3747,106,392
1056,106,416
2439,106,465
1587,106,3
967,106,4
2667,106,8
2646,106,32
2268,106,56
720,106,61
2591,106,97
2951,106,98
1368,106,106
1622,106,110
1059,106,145
636,106,148
665,106,160
1118,106,169
510,106,187
1457,106,194
753,106,214
3388,106,240
1436,106,248
2884,106,301
1085,106,322
2502,106,380
1034,106,441
3182,106,11
1801,106,20
1512,106,42
1701,106,56
1777,106,76
2518,106,101
3079,106,106
2859,106,126
4540,106,129
2568,106,135
4449,106,178
671,106,204
2208,106,214
3482,106,226
3674,106,296
746,106,310
913,106,315
2398,106,334
1811,106,338
4288,106,350
1759,106,353
1537,106,362
3844,106,363
3036,106,388
3488,106,445
3215,106,465
4500,106,470
1671,106,15
1088,106,23
333,106,28
1161,106,78
289,106,83
427,106,106
888,106,114
888,106,128
2087,106,138
581,106,139
502,106,174
1375,106,195
1052,106,214
216,106,274
168,106,325
1075,106,346
1380,106,356
1120,106,395
1403,106,416
431,106,429
1289,106,438
476,106,442
638,106,493
2514,106,65
1466,106,79
2291,106,106
1093,106,121
3303,106,126
2261,106,140
2075,106,145
1777,106,157
2467,106,179
1177,106,189
3683,106,194
3993,106,213
3830,106,235
1004,106,274
1080,106,289
2128,106,330
2592,106,338
2669,106,377
635,106,383
1310,106,392
1030,106,418
1274,106,431
3483,106,444
3420,106,475
2721,106,2
3371,106,44
935,106,46
1974,106,70
3079,106,106
4143,106,132
1116,106,145
4434,106,208
1712,106,226
2724,106,256
3358,106,304
3250,106,311
610,106,323
1008,106,348
1971,106,355
1019,106,387
3275,106,411
1935,106,440
2404,106,462
2144,106,471
1248,106,496
1063,106,8
673,106,13
4382,106,48
5068,106,67
2497,106,68
2074,106,84
908,106,93
4550,106,106
2136,106,113
4087,106,119
4653,106,139
1136,106,144
4087,106,151
6333,106,161
5370,106,204
2272,106,269
1681,106,297
4374,106,337
2172,106,339
1682,106,352
4101,106,381
1611,106,424
1716,106,434
4637,106,436
5274,106,438
2812,106,453
2257,106,455
6715,106,485
3752,106,52
3201,106,106
3614,106,138
5308,106,212
990,106,219
3308,106,237
1289,106,245
1478,106,257
1595,106,263
1243,106,267
3963,106,276
1787,106,289
4342,106,297
1157,106,373
2317,106,382
2223,106,441
4598,106,447
646,106,455
3733,106,462
1607,106,480
1011,106,486
1393,106,19
1101,106,37
597,106,48
863,106,106
2429,106,169
1091,106,243
997,106,246
2325,106,255
1060,106,268
267,106,269
246,106,276
419,106,317
1272,106,323
460,106,354
2121,106,389
1086,106,390
2003,106,400
2242,106,487
487,106,489
1131,106,5
1372,106,12
1499,106,39
2953,106,82
1894,106,106
2106,106,121
2261,106,147
502,106,156
1640,106,187
872,106,189
704,106,199
2576,106,217
2803,106,220
1834,106,223
1395,106,234
386,106,235
2858,106,316
2281,106,336
3279,106,347
2877,106,351
2243,106,352
1927,106,363
2146,106,385
3930,106,439
1071,106,462
5697,106,22
1951,106,44
3530,106,65
5546,106,70
769,106,83
2607,106,86
7576,106,106
5814,106,155
2427,106,160
7915,106,174
7330,106,175
5052,106,190
4248,106,198
6120,106,238
1921,106,249
1849,106,270
4774,106,278
4170,106,328
4353,106,343
4325,106,360
3008,106,442
4372,106,447
4378,106,482
2963,106,486
3768,106,10
2862,106,17
2090,106,56
2194,106,68
1438,106,99
2615,106,106
3205,106,117
1392,106,125
2369,106,136
1740,106,162
2630,106,171
545,106,179
523,106,180
1423,106,186
1210,106,226
1065,106,259
3726,106,260
2820,106,281
2127,106,309
3035,106,327
791,106,345
1739,106,366
2364,106,390
2799,106,404
3588,106,420
370,106,465
3989,106,495
1656,106,496
3492,106,497
4631,106,64
6471,106,95
11138,106,106
5595,106,111
6732,106,125
8053,106,168
6699,106,200
6455,106,201
6192,106,242
3203,106,261
3684,106,262
7323,106,279
1323,106,318
6313,106,321
7912,106,326
997,106,344
1403,106,352
1562,106,370
4700,106,397
3141,106,399
5075,106,425
1911,106,456
226,106,17
717,106,19
500,106,33
767,106,40
706,106,45
393,106,47
333,106,52
836,106,63
643,106,70
909,106,71
111,106,74
193,106,83
248,106,101
143,106,106
701,106,117
846,106,126
124,106,127
949,106,148
443,106,170
581,106,194
243,106,210
203,106,221
682,106,230
436,106,235
666,106,260
762,106,269
760,106,302
651,106,329
809,106,354
757,106,420
479,106,441
717,106,465
788,106,474
2732,106,40
2347,106,45
3064,106,68
1005,106,96
1534,106,106
951,106,110
2617,106,114
2294,106,135
3377,106,139
1286,106,142
3375,106,165
1795,106,170
1497,106,198
2409,106,213
1584,106,228
1473,106,236
650,106,243
2283,106,249
695,106,258
1900,106,292
1039,106,358
1963,106,366
3914,106,377
2297,106,378
646,106,390
342,106,397
453,106,474
512,106,9
5013,106,69
2269,106,71
2601,106,74
4952,106,95
4849,106,106
3645,106,119
4508,106,130
3937,106,146
895,106,171
3584,106,173
1716,106,201
3675,106,203
2289,106,253
2729,106,272
3238,106,309
2996,106,338
2421,106,357
2181,106,366
1192,106,367
1860,106,387
4962,106,399
1622,106,411
6795,106,421
702,106,460
5111,106,468
2044,106,25
2333,106,32
1770,106,42
1484,106,50
1921,106,55
1318,106,98
876,106,103
1137,106,106
894,106,120
824,106,126
2016,106,129
2195,106,135
1518,106,159
662,106,175
979,106,188
1779,106,206
857,106,212
2497,106,214
1104,106,260
747,106,277
1752,106,306
784,106,359
1257,106,379
2751,106,380
1287,106,382
2202,106,406
2282,106,418
2622,106,445
1820,106,472
750,106,483
1627,106,498
1067,106,2
821,106,32
1524,106,97
473,106,106
1058,106,107
1781,106,160
1906,106,166
1339,106,168
1068,106,207
1278,106,218
412,106,223
1466,106,251
1218,106,262
1540,106,266
1749,106,301
397,106,302
1072,106,304
482,106,312
1076,106,321
1074,106,336
201,106,353
231,106,355
396,106,362
199,106,376
1576,106,392
423,106,449
1313,106,456
1255,107,42
1439,107,43
1442,107,80
1070,107,107
2636,107,117
1320,107,131
817,107,193
2194,107,216
1674,107,220
503,107,236
1493,107,292
665,107,320
2090,107,328
825,107,337
1713,107,349
1554,107,362
1827,107,382
2011,107,385
973,107,399
1071,107,412
2315,107,418
1642,107,430
951,107,434
761,107,463
3931,107,23
1285,107,42
2065,107,51
3885,107,85
1917,107,100
5022,107,106
2814,107,107
667,107,109
3750,107,120
4861,107,124
2318,107,134
422,107,135
2975,107,224
384,107,262
4705,107,277
1912,107,285
767,107,301
1515,107,313
3424,107,338
1484,107,365
3039,107,366
1470,107,384
1922,107,392
747,107,405
1403,107,424
4197,107,475
1590,107,479
4606,107,490
3922,107,27
5176,107,47
3198,107,50
1968,107,66
6041,107,72
3580,107,87
1273,107,98
2473,107,102
7056,107,107
4984,107,114
1747,107,115
5143,107,164
5042,107,171
6075,107,177
3881,107,179
3016,107,245
1745,107,255
2149,107,289
2617,107,313
1859,107,318
5644,107,324
3032,107,327
3801,107,329
4396,107,350
4456,107,362
3199,107,379
3828,107,390
3953,107,398
2270,107,410
8337,107,417
2312,107,435
3709,107,442
5619,107,487
1953,107,9
5288,107,23
3609,107,29
1301,107,62
5059,107,78
3477,107,89
1276,107,94
2281,107,98
4636,107,107
4698,107,126
731,107,128
3019,107,142
2652,107,143
798,107,144
3669,107,152
2012,107,181
5862,107,182
2824,107,198
1588,107,217
2276,107,231
3517,107,281
3244,107,295
3679,107,320
1819,107,325
5005,107,332
5838,107,347
2802,107,354
1457,107,382
3612,107,438
1898,107,461
4005,107,464
1035,107,472
935,107,480
3910,107,492
3805,107,4
4532,107,8
2008,107,68
5074,107,72
1200,107,78
3917,107,84
5527,107,85
4398,107,107
2734,107,125
5809,107,166
3508,107,170
1472,107,208
875,107,227
4142,107,243
1122,107,264
2626,107,273
1867,107,299
2178,107,302
4732,107,315
2288,107,324
1903,107,331
718,107,395
5793,107,404
2621,107,412
5752,107,421
1131,107,424
1632,107,437
3286,107,468
4661,107,488
3911,107,498
739,107,94
94,107,107
444,107,121
639,107,164
573,107,175
570,107,210
372,107,211
355,107,335
586,107,384
154,107,389
455,107,413
118,107,420
287,107,425
465,107,454
503,107,456
312,107,9
1926,107,13
1460,107,31
774,107,40
1855,107,50
2329,107,54
629,107,67
1228,107,73
1251,107,107
332,107,110
2996,107,126
2504,107,149
1864,107,153
2330,107,177
427,107,190
2779,107,200
2423,107,222
1673,107,226
510,107,231
1246,107,254
597,107,256
782,107,260
2239,107,271
691,107,282
1538,107,293
2710,107,316
2695,107,327
2438,107,328
1875,107,329
367,107,346
1540,107,362
1187,107,363
846,107,368
1815,107,371
2620,107,436
2380,107,459
415,107,471
126,107,9
682,107,38
522,107,40
430,107,58
672,107,101
132,107,107
608,107,112
325,107,133
978,107,162
364,107,184
676,107,216
399,107,221
665,107,289
439,107,295
626,107,342
318,107,347
525,107,363
907,107,388
320,107,440
668,107,448
284,107,468
972,107,474
193,107,498
1218,107,2
3374,107,19
3320,107,20
2973,107,37
427,107,54
1278,107,76
2775,107,83
1877,107,107
712,107,110
3290,107,127
2468,107,156
2718,107,167
677,107,212
2546,107,234
3037,107,258
3555,107,305
3330,107,332
1688,107,347
687,107,389
3143,107,429
2204,107,450
495,107,488
2362,107,12
1902,107,35
2170,107,95
1129,107,107
366,107,115
2242,107,117
1838,107,143
426,107,182
2432,107,215
2311,107,268
2311,107,320
650,107,345
701,107,364
1880,107,387
1359,107,452
695,107,461
2393,107,474
444,107,479
2259,107,486
364,107,490
1133,107,499
3912,107,0
1782,107,2
1393,107,25
5048,107,42
930,107,78
3303,107,107
4896,107,115
3244,107,130
3577,107,133
1990,107,149
5089,107,151
1348,107,158
3388,107,164
834,107,188
3892,107,190
2984,107,207
2552,107,225
1272,107,232
1603,107,253
3218,107,262
3851,107,276
4943,107,279
1157,107,308
5199,107,375
1712,107,408
1018,107,477
4509,107,493
3213,107,498
2693,107,2
4673,107,47
4762,107,55
2080,107,73
1697,107,101
7206,107,107
6440,107,145
1924,107,164
1364,107,171
4855,107,196
4001,107,209
3833,107,219
2323,107,256
2955,107,284
2809,107,290
5033,107,291
4596,107,306
3845,107,333
5389,107,345
798,107,381
5905,107,396
6302,107,425
5104,107,428
719,107,450
3426,107,457
6607,107,463
1040,107,498
2214,107,9
1539,107,86
1070,107,107
1344,107,121
1132,107,156
1963,107,171
2428,107,188
740,107,226
1082,107,241
2246,107,247
1018,107,263
744,107,269
2301,107,298
1157,107,301
526,107,306
2459,107,332
1527,107,350
408,107,403
2042,107,408
1193,107,413
537,107,419
778,107,437
1947,107,457
2998,107,480
1671,107,26
3641,107,29
2569,107,32
2890,107,74
2269,107,100
1676,107,101
2452,107,107
2315,107,113
3480,107,164
1325,107,218
759,107,222
3433,107,242
2953,107,326
2461,107,338
4614,107,404
597,107,409
1943,107,424
1073,107,439
1835,107,478
5682,107,40
2383,107,42
6193,107,107
7388,107,150
1544,107,180
5112,107,257
1687,107,271
1258,107,276
2671,107,284
4326,107,345
2699,107,354
2622,107,440
4229,107,467
4900,107,470
4553,107,484
5914,107,10
3761,107,19
4951,107,58
6296,107,84
6055,107,107
1695,107,115
2870,107,135
5690,107,149
1593,107,180
2028,107,199
2797,107,209
4364,107,224
1363,107,232
2004,107,256
5687,107,268
5214,107,370
4082,107,400
1862,107,453
2519,107,461
3587,107,465
1211,107,470
2649,107,486
223,107,47
404,107,101
94,107,107
633,107,117
415,107,135
600,107,136
970,107,157
228,107,178
580,107,196
474,107,238
600,107,295
306,107,306
365,107,316
469,107,372
732,107,388
746,107,402
236,107,423
575,107,444
253,107,467
382,107,478
665,107,483
2385,107,10
884,107,12
616,107,79
4281,107,107
2722,107,114
6384,107,129
2712,107,137
4835,107,149
2275,107,164
2145,107,165
2894,107,226
4467,107,269
3574,107,273
1628,107,282
2753,107,303
3868,107,304
4190,107,313
3939,107,316
5029,107,333
2067,107,352
3478,107,359
1958,107,371
675,107,389
607,107,432
4208,107,442
649,107,445
3312,107,457
2518,107,480
2354,107,496
2119,107,5
1572,107,20
870,107,22
5004,107,77
1145,107,99
2630,107,107
955,107,118
3374,107,181
502,107,196
2532,107,200
1276,107,207
1679,107,209
1312,107,220
3915,107,296
1651,107,307
868,107,326
3787,107,335
3119,107,338
1763,107,374
2266,107,377
3730,107,402
2959,107,438
1807,107,448
2807,107,457
1810,107,482
1877,107,494
2214,107,496
1343,107,22
972,107,35
1983,107,44
2071,107,46
1614,107,49
1217,107,53
1727,107,107
1373,107,123
989,107,142
974,107,144
2381,107,170
2364,107,193
3978,107,200
1724,107,202
1465,107,204
2946,107,241
1871,107,249
1405,107,252
2092,107,295
2861,107,310
2326,107,332
1107,107,344
684,107,347
1360,107,370
918,107,377
2037,107,416
1548,107,428
2428,107,431
1031,107,445
806,107,482
750,107,32
1137,107,35
450,107,107
260,107,114
712,107,139
419,107,144
1363,107,176
500,107,182
1653,107,224
1603,107,301
1237,107,307
1847,107,355
756,107,375
1356,107,447
294,107,453
638,107,458
968,107,54
645,107,57
1432,107,87
1129,107,107
715,107,118
2867,107,139
1015,107,204
2019,107,217
2744,107,227
1728,107,291
1480,107,309
1092,107,329
1572,107,332
2019,107,388
2084,107,476
1145,107,82
1102,107,88
2231,107,105
2114,107,107
3237,107,108
864,107,122
1945,107,137
1281,107,145
2103,107,153
878,107,157
2411,107,165
1921,107,203
2112,107,212
2956,107,223
3086,107,249
2775,107,256
3388,107,260
3020,107,316
3121,107,329
1397,107,354
1747,107,380
3367,107,431
702,107,436
3468,107,449
1803,107,488
1280,107,494
2385,107,2
1835,107,32
3406,107,97
1058,107,106
2365,107,107
3981,107,160
4260,107,166
2992,107,168
2387,107,207
2857,107,218
922,107,223
3278,107,251
2722,107,262
3443,107,266
3909,107,301
887,107,302
2396,107,304
1079,107,312
2405,107,321
2401,107,336
451,107,353
518,107,355
885,107,362
445,107,376
3524,107,392
946,107,449
2935,107,456
1937,108,2
1240,108,48
1667,108,70
452,108,72
1321,108,87
721,108,108
1527,108,151
728,108,153
1466,108,180
1408,108,188
1126,108,190
1813,108,200
1805,108,210
1288,108,225
1688,108,245
1925,108,257
2371,108,269
1045,108,295
439,108,324
1425,108,357
1941,108,380
598,108,385
2126,108,486
2226,108,490
1763,108,492
4111,108,24
4746,108,26
4308,108,29
2694,108,30
4506,108,36
3463,108,43
3047,108,69
2686,108,103
6199,108,108
6288,108,118
4017,108,128
2192,108,144
1363,108,147
4638,108,153
2630,108,172
888,108,190
6741,108,228
2990,108,245
3233,108,257
5480,108,260
2674,108,368
4238,108,418
4649,108,425
3329,108,448
3639,108,449
2974,108,450
2800,108,465
3687,108,467
2818,108,28
3685,108,52
3088,108,108
3647,108,156
524,108,159
2345,108,195
4446,108,199
1344,108,203
2397,108,209
2215,108,210
2962,108,230
1000,108,239
955,108,260
1921,108,261
3871,108,268
1362,108,308
1269,108,309
3028,108,324
2514,108,329
1888,108,333
1791,108,348
3215,108,377
965,108,381
2155,108,399
2762,108,412
1209,108,443
3966,108,449
3422,108,457
3000,108,477
627,108,29
355,108,96
540,108,101
103,108,108
827,108,115
652,108,124
629,108,138
817,108,148
568,108,178
180,108,202
241,108,221
238,108,237
737,108,291
119,108,296
686,108,305
411,108,319
206,108,322
440,108,339
98,108,341
641,108,358
297,108,418
964,108,421
572,108,433
431,108,443
721,108,491
1130,108,18
3254,108,34
3968,108,55
4364,108,83
4201,108,86
1609,108,96
1188,108,97
5491,108,108
5484,108,116
5695,108,140
5679,108,145
3034,108,180
1001,108,185
4535,108,193
790,108,207
4585,108,227
4941,108,235
5163,108,266
2285,108,286
1843,108,306
2321,108,307
3635,108,310
5084,108,318
5383,108,324
1678,108,341
3890,108,368
3951,108,437
4988,108,449
1118,108,484
3266,108,487
2199,108,495
2487,108,47
6943,108,58
2975,108,75
6121,108,95
