prod,row_idx_i,col_idx_j
5500,79,204
10560,79,205
9939,79,219
7116,79,1
10020,79,2
3658,79,38
4605,79,51
7637,79,54
3936,79,71
5606,79,79
3872,79,103
3765,79,135
2463,79,147
6768,79,159
5227,79,166
2153,79,181
2690,79,195
4906,79,204
3335,79,206
2500,79,213
7109,79,217
6654,79,232
979,79,26
384,79,27
241,79,79
245,79,97
746,79,112
322,79,143
967,79,144
1006,79,147
933,79,167
1073,79,175
914,79,178
924,79,186
235,79,200
1622,79,220
688,79,224
1775,79,226
562,79,246
419,79,247
1008,79,39
4598,79,79
2933,79,108
2824,79,185
2224,79,214
6767,79,226
5170,79,235
1998,79,240
6610,79,244
7242,80,29
4047,80,48
4223,80,66
9120,80,80
2738,80,141
7499,80,142
7197,80,154
5717,80,178
7643,80,185
7747,80,197
3190,80,202
1866,80,217
7088,80,218
8647,80,222
1268,80,8
1899,80,12
1318,80,36
616,80,61
580,80,78
317,80,80
607,80,93
1395,80,94
857,80,124
1516,80,132
1371,80,140
544,80,167
315,80,173
906,80,196
4113,80,11
788,80,77
2860,80,80
5694,80,82
1061,80,85
1829,80,106
5471,80,107
2027,80,121
4224,80,132
4849,80,153
3610,80,154
5331,80,163
3235,80,237
6064,80,242
4871,80,29
7776,80,44
2326,80,46
2269,80,49
3744,80,55
7945,80,80
8536,80,98
9370,80,117
7244,80,124
5756,80,131
4647,80,145
2242,80,151
3008,80,154
8102,80,171
3030,80,184
7871,80,193
2156,80,47
648,80,80
1213,80,129
1946,80,147
993,80,151
1880,80,157
1454,80,162
758,80,209
2018,80,212
1952,80,220
1235,80,1
364,80,80
369,80,81
2335,80,82
1460,80,88
453,80,108
1817,80,124
386,80,125
1617,80,127
2018,80,151
1710,80,176
389,80,185
1441,80,214
752,80,219
755,80,235
2117,80,242
3472,80,15
2327,80,27
1272,80,74
1182,80,80
904,80,84
3487,80,86
3318,80,149
2018,80,163
2140,80,173
2586,80,211
1496,80,215
1849,80,239
6576,80,7
2602,80,40
2964,80,75
5268,80,80
3970,80,97
1818,80,134
4656,80,151
7075,80,153
2649,80,165
5095,80,187
6180,80,206
3393,80,5
5902,80,21
4149,80,55
10166,80,69
10902,80,80
9503,80,105
8919,80,117
1253,80,144
9119,80,145
6099,80,166
2248,80,237
2403,80,245
3857,80,7
8528,80,9
11058,80,20
2838,80,41
15572,80,80
19943,80,170
6765,80,203
3944,80,218
6460,80,235
9915,80,243
1986,80,244
5667,80,9
2990,80,46
2968,80,63
1459,80,80
3978,80,81
2707,80,91
1996,80,97
4615,80,101
963,80,103
2218,80,136
2117,80,149
1612,80,194
862,80,211
591,80,219
3024,80,229
8251,80,8
1570,80,9
9304,80,20
8852,80,70
8879,80,80
4139,80,104
2837,80,113
6736,80,173
10447,80,174
8710,80,187
8158,80,191
4909,80,245
430,80,11
720,80,12
1316,80,36
2131,80,39
1475,80,53
1660,80,66
1013,80,80
3370,80,88
2176,80,108
2691,80,134
3407,80,196
2876,80,207
379,80,244
536,81,11
1580,81,12
1066,81,16
613,81,31
1438,81,54
194,81,81
855,81,85
1074,81,91
1187,81,102
1089,81,124
1567,81,126
748,81,172
561,81,176
864,81,207
786,81,229
205,81,231
4706,81,16
2933,81,29
874,81,36
6970,81,37
2881,81,81
6297,81,98
3759,81,110
6445,81,148
3691,81,176
6781,81,177
5239,81,243
2591,81,246
2822,81,3
4497,81,4
2349,81,12
2711,81,14
5912,81,33
2598,81,46
1576,81,65
3237,81,81
3441,81,84
2562,81,102
4693,81,121
3687,81,135
1887,81,136
5128,81,168
5893,81,175
4009,81,192
9074,81,6
6892,81,25
7425,81,45
9117,81,64
4382,81,73
8131,81,81
7179,81,91
2213,81,99
4608,81,112
6932,81,120
4121,81,121
7387,81,136
1922,81,211
3208,81,28
5511,81,31
4794,81,34
1549,81,37
7136,81,43
7889,81,50
963,81,72
7139,81,74
4869,81,81
1634,81,113
2497,81,127
1132,81,148
1249,81,194
3328,81,241
1236,81,78
373,81,81
2087,81,90
987,81,93
1321,81,130
424,81,137
907,81,160
1071,81,170
1474,81,193
1401,81,215
486,81,230
217,81,237
205,81,247
8178,81,32
11068,81,81
1388,81,90
3864,81,115
6998,81,128
3926,81,148
7923,81,163
3417,81,167
10174,81,186
12421,81,191
7992,81,204
4600,81,208
6005,81,228
11084,81,236
1249,81,1
369,81,80
373,81,81
2362,81,82
1477,81,88
458,81,108
1839,81,124
390,81,125
1636,81,127
2041,81,151
1730,81,176
394,81,185
1457,81,214
761,81,219
763,81,235
2141,81,242
8736,81,43
2545,81,65
6341,81,70
9128,81,81
3391,81,84
7998,81,85
2914,81,120
7346,81,159
8708,81,164
9142,81,183
281,81,11
2141,81,14
500,81,17
1538,81,41
373,81,81
1251,81,91
1126,81,106
1694,81,109
1108,81,120
15448,81,9
8152,81,46
8091,81,63
3978,81,80
10843,81,81
7379,81,91
5443,81,97
12580,81,101
2627,81,103
6046,81,136
5773,81,149
4395,81,194
2350,81,211
1611,81,219
8244,81,229
1854,81,14
3663,81,68
3876,81,81
2432,81,89
5217,81,127
1739,81,135
1903,81,144
2370,81,162
2233,81,174
5789,81,192
1883,81,198
8956,81,4
11569,81,25
3291,81,46
1871,81,62
10183,81,81
9651,81,89
9999,81,102
5319,81,123
9129,81,125
7214,81,155
2290,82,39
6899,82,47
12187,82,50
2411,82,51
11619,82,82
3159,82,108
9678,82,119
5919,82,120
2502,82,137
15742,82,139
7869,82,145
14872,82,157
8498,82,165
7340,82,200
14598,82,217
1305,82,30
1168,82,82
2795,82,131
1772,82,136
3549,82,148
4782,82,157
2186,82,167
1905,82,214
2787,82,232
2034,82,238
520,82,241
8190,82,11
1569,82,77
5694,82,80
11338,82,82
2113,82,85
3642,82,106
10893,82,107
4036,82,121
8410,82,132
9656,82,153
7188,82,154
10614,82,163
6440,82,237
12073,82,242
4931,82,2
3428,82,22
3801,82,23
3791,82,48
1589,82,56
3816,82,63
1881,82,82
4196,82,109
2713,82,110
798,82,116
4461,82,158
3294,82,185
976,82,219
2582,82,238
3397,82,243
2748,82,246
7906,82,1
2335,82,80
2362,82,81
14946,82,82
9349,82,88
2900,82,108
11635,82,124
2472,82,125
10351,82,127
12917,82,151
10947,82,176
2495,82,185
9223,82,214
4816,82,219
4833,82,235
13550,82,242
2147,82,4
2559,82,14
1296,82,38
2137,82,57
2608,82,77
623,82,82
640,82,137
1646,82,155
1350,82,169
2703,82,189
1046,82,217
2732,82,226
1574,82,227
1434,82,235
5386,82,1
1222,82,24
5709,82,55
4494,82,82
3754,82,91
5613,82,128
6673,82,136
1957,82,165
1517,82,167
4802,82,177
2837,82,178
2890,82,183
5091,82,185
6568,82,189
787,82,197
6276,82,209
7672,82,215
6932,82,7
5888,82,43
5503,82,67
4118,82,69
4494,82,82
4474,82,205
5854,82,234
4192,82,237
6395,82,241
11865,82,3
1311,82,6
2294,82,21
2601,82,27
9981,82,82
5375,82,139
10257,82,149
5865,82,170
9281,82,178
6379,82,179
6226,82,180
7738,82,198
6668,82,205
4669,82,214
6590,82,241
1868,82,37
1096,82,67
1168,82,82
1827,82,171
2194,82,196
2762,82,223
2889,82,228
1628,82,4
929,82,8
2810,82,41
6206,82,53
3817,82,82
4614,82,104
1622,82,110
2803,82,126
2858,82,127
3092,82,138
2793,82,183
2055,83,8
1659,83,14
319,83,39
1390,83,49
745,83,83
1932,83,85
2509,83,92
1853,83,119
978,83,130
2803,83,136
2088,83,142
1479,83,154
2650,83,178
3423,83,194
1861,83,234
917,83,236
2503,83,27
672,83,31
2310,83,83
4289,83,100
4480,83,114
3766,83,122
881,83,127
5461,83,137
1986,83,142
2745,83,162
3670,83,192
952,83,212
3254,83,215
4129,83,230
908,83,244
6663,83,73
3480,83,83
2959,83,141
3161,83,146
5790,83,164
1161,83,167
3398,83,199
8796,83,233
570,83,2
620,83,48
1299,83,83
2576,83,92
2137,83,96
3247,83,102
3176,83,147
5325,83,188
2639,83,213
575,83,220
2798,83,5
806,83,83
1561,83,137
1908,83,140
933,83,158
884,83,176
879,83,178
573,83,186
569,83,201
1932,83,207
1007,83,215
7054,83,0
3521,83,46
3221,83,54
6333,83,71
6894,83,83
5948,83,124
3011,83,153
13169,83,182
1966,83,185
8735,83,186
10886,83,196
12031,83,199
6038,83,211
5873,83,237
4541,83,31
2268,83,49
10360,83,63
7250,83,66
3900,83,69
7076,83,83
5312,83,93
6547,83,116
7083,83,129
8337,83,150
5952,83,172
1460,83,236
6791,83,10
7443,83,25
870,83,70
7261,83,83
8012,83,112
3200,83,160
1536,83,226
3576,83,10
3916,83,12
3785,83,70
1815,83,83
2907,83,91
4227,83,121
5043,83,139
4781,83,153
712,83,155
4591,83,161
4522,83,172
1768,83,173
2815,83,215
2001,83,229
1970,83,20
3125,83,40
2433,83,42
5457,83,47
3877,83,83
5080,83,135
4350,83,144
5035,83,163
4740,83,164
1181,83,165
2956,83,204
7185,83,219
3557,83,223
4557,83,232
1273,83,16
3044,83,39
2252,83,78
4441,83,83
1860,83,105
1953,83,108
5273,83,124
4433,83,128
9300,83,152
3910,83,160
1533,83,175
771,83,236
6707,83,242
1812,83,19
993,83,43
386,83,83
421,83,92
965,83,93
1416,83,94
1090,83,109
1224,83,116
1578,83,128
1651,83,169
1249,83,237
2144,83,245
1148,83,23
1198,83,34
3187,83,35
1611,83,38
435,83,44
941,83,48
1084,83,73
526,83,83
2285,83,90
1840,83,96
2124,83,125
672,83,137
1193,83,147
1813,83,149
722,83,207
1385,83,213
3495,83,6
1201,83,10
6385,83,30
978,83,41
3608,83,42
2856,83,47
3093,83,52
1900,83,72
3986,83,77
2416,83,83
551,83,85
4759,83,198
3263,83,246
6425,83,0
3804,83,19
9420,83,34
9720,83,49
7470,83,66
4561,83,68
9667,83,83
9749,83,94
4294,83,118
10632,83,121
3574,83,124
9517,83,143
2101,83,157
9453,83,164
8123,83,168
1154,83,197
6934,83,214
8330,83,235
4018,83,243
1575,83,1
4978,83,10
6323,83,11
7624,83,28
7641,83,53
4888,83,83
7072,83,133
2578,83,135
7517,83,137
10885,83,208
1228,83,228
2508,83,237
8432,83,5
8577,83,29
1437,83,34
2389,83,37
6937,83,46
7136,83,66
7638,83,83
3332,83,129
5121,83,130
5582,83,145
4267,83,179
3930,83,184
6095,83,210
3000,84,3
4780,84,4
2497,84,12
2882,84,14
6284,84,33
2762,84,46
1675,84,65
3441,84,81
3657,84,84
2724,84,102
4989,84,121
3919,84,135
2006,84,136
5450,84,168
6264,84,175
4262,84,192
1501,84,47
736,84,61
1637,84,62
2354,84,65
537,84,70
518,84,73
691,84,84
2695,84,120
1722,84,144
2985,84,146
1025,84,151
1505,84,158
1302,84,178
1807,84,201
649,84,204
2163,84,209
1624,84,234
1560,84,246
10425,84,10
3606,84,29
10120,84,32
5035,84,42
11622,84,84
7395,84,96
6961,84,131
7686,84,142
3977,84,154
9131,84,172
7872,84,173
5656,84,191
10179,84,207
3757,84,237
13077,84,19
15054,84,26
5833,84,42
15599,84,84
9288,84,91
7751,84,102
10016,84,124
11734,84,150
8202,84,162
9712,84,167
7513,84,171
6317,84,178
8476,84,187
2933,84,197
9462,84,215
9507,84,231
7663,84,246
2655,84,15
1780,84,27
973,84,74
904,84,80
691,84,84
2667,84,86
2537,84,149
1543,84,163
1637,84,173
1978,84,211
1144,84,215
1414,84,239
4086,84,2
501,84,18
705,84,30
1807,84,49
2691,84,60
1260,84,84
1912,84,89
4212,84,109
692,84,115
2006,84,154
2674,84,173
3395,84,186
1928,84,234
1448,84,240
3245,84,43
945,84,65
2356,84,70
3391,84,81
1260,84,84
2971,84,85
1082,84,120
2729,84,159
3235,84,164
3396,84,183
9384,84,29
10913,84,59
3091,84,74
11062,84,84
6226,84,92
8093,84,103
4497,84,137
18959,84,168
8082,84,202
4752,84,235
9376,84,236
7811,84,247
1723,84,248
12562,84,6
10495,84,11
10638,84,13
9221,84,16
6805,84,49
7168,84,69
15929,84,84
6076,84,100
7258,84,160
7752,84,184
3191,84,195
18766,84,208
3417,84,31
3521,84,47
1156,84,63
5380,84,65
872,84,75
2765,84,84
4775,84,95
2104,84,110
3607,84,113
1690,84,115
2117,84,120
1934,84,121
1234,84,135
4693,84,148
3764,84,199
1921,84,210
2454,84,241
3609,84,244
1319,84,15
2971,84,25
1090,84,29
2255,84,42
4064,84,49
3295,84,55
1353,84,69
995,84,84
2085,84,139
2666,84,168
761,84,169
629,84,195
1785,84,214
1412,84,244
2356,85,11
6937,85,12
4683,85,16
2695,85,31
6317,85,54
855,85,81
3754,85,85
4717,85,91
5213,85,102
4782,85,124
6881,85,126
3284,85,172
2465,85,176
3794,85,207
3453,85,229
902,85,231
5325,85,8
4300,85,14
827,85,39
3603,85,49
1932,85,83
5007,85,85
6501,85,92
4802,85,119
2534,85,130
7264,85,136
5410,85,142
3833,85,154
6866,85,178
8870,85,194
4823,85,234
2376,85,236
5368,85,11
6182,85,18
1328,85,42
5597,85,44
1545,85,54
2715,85,62
7853,85,74
6721,85,85
1765,85,106
3507,85,118
9065,85,132
3388,85,142
2126,85,156
4606,85,158
5099,85,160
1168,85,166
3866,85,184
3170,85,201
6599,85,212
7136,85,215
4714,85,234
1526,85,11
292,85,77
1061,85,80
2113,85,82
393,85,85
678,85,106
2030,85,107
752,85,121
1567,85,132
1799,85,153
1340,85,154
1978,85,163
1200,85,237
2250,85,242
8352,85,45
7977,85,50
3894,85,58
4321,85,73
6799,85,76
6441,85,85
1947,85,105
5280,85,126
7540,85,134
2501,85,159
8733,85,187
5151,85,222
10750,85,227
3626,85,235
4954,85,247
1104,85,10
963,85,47
993,85,57
544,85,62
875,85,70
145,85,85
1035,85,91
532,85,93
1057,85,97
563,85,103
1074,85,112
918,85,126
228,85,131
1234,85,133
1060,85,150
863,85,155
665,85,179
674,85,192
1081,85,194
1353,85,209
935,85,239
4180,85,7
1702,85,10
2696,85,55
3050,85,85
1604,85,135
5967,85,165
5277,85,246
1039,85,17
2862,85,85
2059,85,91
2261,85,100
2454,85,128
4165,85,129
5204,85,156
4503,85,163
1219,85,166
5161,85,167
5032,85,211
3299,85,213
5321,85,241
4023,85,4
5007,85,85
6966,85,101
4246,85,108
5251,85,158
6113,85,163
6933,85,189
5891,85,197
690,85,3
2569,85,20
2941,85,33
583,85,85
296,85,141
2343,85,146
402,85,192
2669,85,213
5070,85,5
11570,85,13
5417,85,42
6013,85,46
5400,85,66
5899,85,85
2520,85,101
7969,85,156
2973,85,205
7654,85,43
2230,85,65
5556,85,70
7998,85,81
2971,85,84
7007,85,85
2553,85,120
6436,85,159
7629,85,164
8009,85,183
1334,85,69
393,85,85
283,85,92
896,85,120
1491,85,134
971,85,138
1031,85,159
551,85,185
2356,85,199
241,85,207
2157,85,223
1157,85,227
2020,85,245
2959,85,0
1354,85,7
3058,85,18
1500,85,42
598,85,64
1071,85,70
762,85,85
2594,85,100
2742,85,109
541,85,133
944,85,136
1801,85,140
2553,85,159
2135,85,201
1599,85,204
2387,85,206
2934,85,210
934,85,215
1588,85,234
1720,85,7
6875,85,21
1111,85,29
4185,85,44
2577,85,62
2252,85,85
4735,85,147
1524,85,163
3043,85,175
1754,85,180
6800,85,188
1389,85,195
3002,85,203
2670,85,216
3642,85,230
2488,85,248
4386,85,1
1550,85,57
2419,85,85
2054,85,107
2200,85,128
2630,85,171
2407,85,192
3685,85,243
2982,85,26
5104,85,31
5108,85,71
4903,85,74
5637,85,85
5016,85,107
1502,85,110
7497,85,115
2094,85,142
5298,85,155
7790,85,156
4547,85,186
9471,85,229
5865,85,235
2559,85,15
3679,85,32
890,85,42
2425,85,44
2419,85,85
4980,85,94
4937,85,122
1406,85,129
4406,85,140
4750,85,161
1754,85,168
1496,85,187
2937,85,192
2671,85,234
3922,85,248
797,85,6
274,85,10
1457,85,30
223,85,41
823,85,42
651,85,47
705,85,52
433,85,72
909,85,77
551,85,83
125,85,85
1086,85,198
744,85,246
2622,85,11
3541,85,12
3584,85,23
4838,85,25
4299,85,28
4257,85,29
1303,85,40
4648,85,85
2562,85,107
4800,85,118
928,85,126
1190,85,127
9410,85,152
6704,85,233
1430,85,239
1547,85,243
5458,86,22
6149,86,27
4215,86,48
2173,86,67
3046,86,79
2635,86,86
5144,86,107
4478,86,115
2195,86,124
4362,86,141
976,86,164
6670,86,165
6863,86,174
4108,86,185
1205,86,197
3613,86,224
2142,86,231
10337,86,3
3270,86,28
14157,86,41
11909,86,53
4904,86,74
14056,86,86
12247,86,116
6761,86,136
12457,86,137
9188,86,142
9837,86,144
12072,86,159
1452,86,185
6416,86,199
10319,86,215
3364,86,243
7547,86,244
7501,86,1
3927,86,14
6777,86,19
4862,86,29
10701,86,45
4071,86,57
11307,86,86
7675,86,93
6869,86,99
11594,86,115
6387,86,138
10234,86,141
1516,86,184
6695,86,191
7182,86,219
6266,86,231
5858,86,239
4237,86,249
6907,86,33
3170,86,45
9801,86,86
7220,86,97
7176,86,104
10445,86,111
2934,86,112
10226,86,116
6707,86,118
2434,86,124
8585,86,150
8482,86,160
9109,86,192
1701,86,230
9453,86,244
4436,86,18
1709,86,55
11569,86,86
6595,86,121
9761,86,126
10450,86,144
5463,86,171
8520,86,185
7659,86,231
3543,86,235
1529,86,86
1398,86,87
4934,86,103
1812,86,118
878,86,124
3416,86,145
871,86,206
10245,86,15
6868,86,27
3754,86,74
3487,86,80
2667,86,84
10291,86,86
9790,86,149
5955,86,163
6316,86,173
7632,86,211
4415,86,215
5456,86,239
4160,86,31
5306,86,32
3345,86,44
2045,86,86
2413,86,91
656,86,114
2853,86,124
2282,86,128
2514,86,129
2284,86,157
3391,86,180
694,86,194
3639,86,208
4906,86,210
4236,86,238
2654,86,244
1701,86,247
1006,86,4
699,86,8
1071,86,19
251,86,47
1216,86,68
568,86,71
180,86,86
571,86,105
1629,86,122
269,86,138
171,86,158
558,86,169
915,86,200
716,86,214
1456,86,221
1387,86,28
2377,86,52
3110,86,59
860,86,86
1828,86,140
1030,86,185
1611,86,214
1725,86,247
4030,86,41
547,86,53
2861,86,61
1761,86,72
1256,86,86
3935,86,103
2423,86,109
600,86,118
2716,86,125
2842,86,143
1267,86,183
2810,86,192
1831,86,214
652,86,231
449,86,238
915,87,34
3372,87,75
773,87,87
1995,87,88
827,87,91
1404,87,100
1368,87,101
1374,87,104
2217,87,167
3098,87,182
706,87,198
3550,87,5
2307,87,35
4040,87,87
7368,87,120
5277,87,210
5093,87,228
1177,87,236
6078,87,238
3391,87,243
2931,87,20
2083,87,48
961,87,63
2008,87,70
1909,87,87
2873,87,94
3360,87,115
1996,87,162
1559,87,168
1686,87,172
2354,87,180
1102,87,183
756,87,195
4979,87,216
3588,87,224
4204,87,230
2244,87,8
3105,87,9
1756,87,35
1891,87,39
1584,87,62
1541,87,65
1946,87,76
773,87,87
824,87,112
2238,87,133
1180,87,135
835,87,168
2628,87,181
2139,87,204
2961,87,212
651,87,238
1822,87,248
1197,87,11
979,87,31
475,87,69
175,87,87
1121,87,92
801,87,107
898,87,119
236,87,121
547,87,131
355,87,133
642,87,146
1667,87,191
445,87,226
1260,87,240
3761,87,41
4362,87,43
8474,87,54
9978,87,68
4089,87,69
9602,87,87
3944,87,133
3962,87,136
8873,87,140
4109,87,153
9100,87,219
10924,87,44
3290,87,50
17535,87,87
6652,87,108
6612,87,117
5380,87,124
14396,87,148
8652,87,173
6529,87,181
11693,87,193
14528,87,200
11190,87,201
9733,87,202
10968,87,203
14968,87,213
2730,87,233
10374,87,15
15265,87,17
16842,87,21
7848,87,40
11222,87,87
10401,87,99
13491,87,116
3252,87,205
8024,87,228
1398,87,86
1278,87,87
4510,87,103
1657,87,118
802,87,124
3122,87,145
796,87,206
2625,87,5
2332,87,17
1763,87,34
2545,87,47
629,87,60
2709,87,65
1795,87,87
6011,87,174
956,87,211
2026,87,238
4569,87,245
2272,87,17
6692,87,48
5350,87,63
4925,87,87
6040,87,136
1746,87,143
5604,87,155
2860,87,174
10600,87,10
3077,87,13
7520,87,23
7960,87,27
5358,87,55
11504,87,87
5649,87,98
11224,87,99
11716,87,143
6839,87,162
9527,87,169
7789,87,179
6869,87,197
3320,87,212
1598,87,222
3166,87,229
3937,87,235
6904,87,246
2361,88,34
8702,88,75
1995,88,87
5150,88,88
2134,88,91
3623,88,100
3532,88,101
3547,88,104
5722,88,167
7995,88,182
1823,88,198
4965,88,12
2784,88,44
6206,88,56
12755,88,88
11927,88,90
7812,88,93
4715,88,94
2974,88,98
3419,88,119
5509,88,126
7632,88,141
9819,88,158
6786,88,168
5249,88,180
3201,88,193
4334,88,194
14776,88,216
7151,88,219
2622,88,25
2629,88,73
732,88,88
472,88,127
589,88,128
1967,88,141
2684,88,142
1042,88,214
6720,88,12
7147,88,67
5669,88,88
4202,88,96
8237,88,97
1319,88,140
6082,88,144
4742,88,161
6544,88,166
4830,88,230
6001,88,249
4945,88,1
1460,88,80
1477,88,81
9349,88,82
5847,88,88
1814,88,108
7277,88,124
1546,88,125
6475,88,127
8080,88,151
6847,88,176
1561,88,185
5769,88,214
3012,88,219
3023,88,235
8475,88,242
968,88,58
448,88,88
696,88,100
764,88,133
548,88,136
1585,88,171
609,88,179
1901,88,180
1594,88,232
1246,88,241
9014,88,11
10548,88,28
4934,88,60
11461,88,88
7157,88,97
6147,88,119
6660,88,136
5361,88,164
4118,88,166
9015,88,212
3447,88,238
797,88,88
3083,88,90
2939,88,114
533,88,138
329,88,140
1544,88,178
2940,88,187
591,88,199
865,88,223
795,88,246
1430,88,11
2397,88,12
4379,88,36
7088,88,39
4909,88,53
5523,88,66
3370,88,80
11211,88,88
7240,88,108
8953,88,134
11332,88,196
9567,88,207
1263,88,244
3822,88,15
11461,88,88
13845,88,89
2904,88,99
9537,88,102
7034,88,117
1326,88,150
10447,88,171
2724,88,192
6710,88,194
1474,89,19
5238,89,24
3500,89,38
5313,89,41
4807,89,54
4926,89,61
2484,89,89
1119,89,92
3941,89,102
4321,89,133
533,89,140
5169,89,144
2531,89,171
2231,89,198
4105,89,217
5541,89,222
7398,89,1
5489,89,42
6620,89,43
7766,89,44
2529,89,61
1969,89,67
16377,89,89
3335,89,93
11229,89,184
11070,89,195
1297,89,9
1508,89,10
1103,89,27
1404,89,29
3114,89,30
1359,89,72
524,89,89
1237,89,102
1358,89,104
2153,89,112
419,89,127
2445,89,138
2202,89,156
1669,89,172
1431,89,184
2782,89,15
13074,89,49
11905,89,89
7446,89,91
10358,89,92
7859,89,107
6188,89,126
6951,89,152
1199,89,154
6426,89,169
3500,89,171
7457,89,183
9455,89,184
10193,89,189
9697,89,232
9582,89,238
6056,89,0
1331,89,22
2761,89,54
1141,89,69
3355,89,89
5744,89,134
2191,89,156
5542,89,183
7116,89,217
5776,89,222
1752,89,238
1771,89,242
6202,89,2
761,89,18
1070,89,30
2744,89,49
4085,89,60
1912,89,84
2903,89,89
6393,89,109
1051,89,115
3045,89,154
4059,89,173
5153,89,186
2926,89,234
2198,89,240
1118,89,24
1473,89,65
2451,89,70
368,89,72
1843,89,78
587,89,89
2032,89,112
517,89,155
1500,89,162
1312,89,167
330,89,212
1308,89,213
1163,89,14
2298,89,68
2432,89,81
1526,89,89
3273,89,127
1091,89,135
1194,89,144
1487,89,162
1401,89,174
3632,89,192
1181,89,198
8488,89,4
10965,89,25
3120,89,46
1773,89,62
9651,89,81
9147,89,89
9477,89,102
5041,89,123
8653,89,125
6838,89,155
4617,89,15
13845,89,88
16723,89,89
3508,89,99
11520,89,102
8497,89,117
1602,89,150
12619,89,171
3291,89,192
8105,89,194
4030,90,16
2182,90,35
1866,90,90
3178,90,121
1395,90,127
3862,90,135
2840,90,181
1926,90,191
2133,90,205
2061,90,207
724,90,221
3097,90,224
4642,90,12
2603,90,44
5803,90,56
11927,90,88
11153,90,90
7305,90,93
4409,90,94
2781,90,98
3197,90,119
5151,90,126
7137,90,141
9181,90,158
6345,90,168
4908,90,180
2993,90,193
4052,90,194
13817,90,216
6687,90,219
6909,90,78
2087,90,81
11666,90,90
5522,90,93
7383,90,130
2375,90,137
5070,90,160
5988,90,170
8242,90,193
7834,90,215
2722,90,230
1218,90,237
1145,90,247
5784,90,35
4715,90,39
5858,90,40
1445,90,61
4255,90,71
2663,90,90
3123,90,94
1854,90,149
2974,90,152
6533,90,216
2720,90,235
3434,90,247
1026,90,32
1388,90,81
174,90,90
484,90,115
878,90,128
492,90,148
994,90,163
428,90,167
1276,90,186
1558,90,191
1002,90,204
577,90,208
753,90,228
1390,90,236
7681,90,4
6396,90,24
2343,90,44
7269,90,52
4740,90,62
6811,90,65
7260,90,90
7456,90,95
5546,90,116
1981,90,122
4839,90,202
2438,90,203
5520,90,214
3076,90,221
8886,90,228
1621,90,233
6079,90,234
5373,90,235
6492,90,247
4479,90,75
1664,90,90
1006,90,100
1451,90,115
1576,90,119
1932,90,155
3014,90,179
4148,90,196
4486,90,218
2244,90,10
2126,90,20
3071,90,31
4708,90,41
2304,90,90
1402,90,94
4718,90,123
4757,90,150
3321,90,151
3713,90,152
5278,90,153
2055,90,162
3578,90,226
4479,90,228
4725,90,241
1852,90,247
4614,90,248
3105,90,0
915,90,42
328,90,50
576,90,90
1405,90,115
816,90,132
2155,90,178
1111,90,179
880,90,206
347,90,247
4988,90,23
5205,90,34
13838,90,35
6996,90,38
1889,90,44
4089,90,48
4709,90,73
2285,90,83
9922,90,90
7991,90,96
9224,90,125
2920,90,137
5180,90,147
7874,90,149
3135,90,207
6013,90,213
3083,90,88
11927,90,90
11370,90,114
2065,90,138
1276,90,140
5974,90,178
11372,90,187
2288,90,199
3347,90,223
3075,90,246
2746,90,4
5211,90,18
7066,90,29
3526,90,56
4356,90,90
3385,90,123
2534,90,184
5495,90,207
6434,90,244
978,91,34
3607,91,75
827,91,87
2134,91,88
884,91,91
1502,91,100
1464,91,101
1470,91,104
2371,91,167
3314,91,182
756,91,198
2961,91,11
8718,91,12
5885,91,16
3387,91,31
7938,91,54
1074,91,81
4717,91,85
5928,91,91
6550,91,102
6010,91,124
8646,91,126
4127,91,172
3097,91,176
4768,91,207
4339,91,229
1134,91,231
3593,91,8
2982,91,55
4096,91,62
1105,91,91
2166,91,93
2196,91,102
3694,91,123
3092,91,126
2024,91,133
3737,91,137
1784,91,178
3734,91,222
3428,91,231
2825,91,240
8012,91,6
6085,91,25
6555,91,45
8050,91,64
3869,91,73
7179,91,81
6339,91,91
1954,91,99
4068,91,112
6121,91,120
3639,91,121
6522,91,136
1697,91,211
2469,91,46
2664,91,91
1938,91,111
3066,91,131
4774,91,140
4782,91,143
3571,91,173
4657,91,204
507,91,214
7835,91,10
6838,91,47
7048,91,57
3861,91,62
6216,91,70
1035,91,85
7352,91,91
3782,91,93
7504,91,97
4002,91,103
7623,91,112
6516,91,126
1624,91,131
8761,91,133
7524,91,150
6130,91,155
4723,91,179
4783,91,192
7677,91,194
9608,91,209
6636,91,239
1740,91,15
8177,91,49
7446,91,89
4657,91,91
6478,91,92
4915,91,107
3870,91,126
4347,91,152
750,91,154
4019,91,169
2189,91,171
4664,91,183
5913,91,184
6375,91,189
6065,91,232
5993,91,238
747,91,17
2059,91,85
1482,91,91
1627,91,100
1766,91,128
2997,91,129
3744,91,156
3240,91,163
877,91,166
3713,91,167
3620,91,211
2373,91,213
3828,91,241
7786,91,19
8963,91,26
3473,91,42
9288,91,84
5530,91,91
4615,91,102
5964,91,124
6986,91,150
4883,91,162
5783,91,167
4473,91,171
3761,91,178
5046,91,187
1746,91,197
5634,91,215
5661,91,231
4562,91,246
5729,91,10
6272,91,12
6062,91,70
2907,91,83
4657,91,91
6771,91,121
8078,91,139
7658,91,153
1140,91,155
7355,91,161
7243,91,172
2832,91,173
4510,91,215
3205,91,229
723,91,6
5856,91,23
1968,91,27
2725,91,74
826,91,76
5303,91,78
2232,91,91
1691,91,101
