user_id,movie_id,rating
216,1287,26.0
216,1293,25.0
216,1335,82.0
216,1358,43.0
216,1399,58.0
216,1425,15.0
216,1688,52.0
216,1809,85.0
216,1852,33.0
216,1944,26.0
217,5,77.0
217,45,42.0
217,95,25.0
217,109,44.0
217,287,50.0
217,325,89.0
217,339,55.0
217,405,44.0
217,438,87.0
217,502,62.0
217,561,83.0
217,614,45.0
217,628,52.0
217,657,93.0
217,692,93.0
217,1005,60.0
217,1058,76.0
217,1128,64.0
217,1292,61.0
217,1300,93.0
217,1396,13.0
217,1486,43.0
217,1629,35.0
217,1651,34.0
217,1659,40.0
217,1736,78.0
217,1758,73.0
217,1840,94.0
217,1856,72.0
218,45,59.0
218,107,90.0
218,164,61.0
218,337,82.0
218,442,96.0
218,500,67.0
218,519,90.0
218,625,27.0
218,626,93.0
218,630,48.0
218,692,41.0
218,788,84.0
218,814,15.0
218,908,17.0
218,923,57.0
218,1011,68.0
218,1066,12.0
218,1100,72.0
218,1136,85.0
218,1227,97.0
218,1313,36.0
218,1386,13.0
218,1396,36.0
218,1461,21.0
218,1599,30.0
218,1665,15.0
218,1757,95.0
218,1854,14.0
218,1931,67.0
218,1960,58.0
219,34,36.0
219,59,60.0
219,243,96.0
219,271,78.0
219,314,85.0
219,321,79.0
219,410,84.0
219,429,88.0
219,533,77.0
219,676,41.0
219,826,94.0
219,905,17.0
219,915,76.0
219,946,88.0
219,970,51.0
219,1017,43.0
219,1036,54.0
219,1378,93.0
219,1380,47.0
219,1588,99.0
219,1629,76.0
219,1674,29.0
219,1812,36.0
219,1832,50.0
219,1855,74.0
220,42,75.0
220,365,14.0
220,368,25.0
220,949,35.0
220,989,23.0
220,1071,78.0
220,1347,50.0
220,1498,43.0
220,1522,93.0
220,1708,99.0
220,1867,63.0
220,1907,33.0
220,1917,63.0
221,27,30.0
221,311,78.0
221,625,69.0
221,637,37.0
221,797,92.0
221,827,59.0
221,915,94.0
221,1002,74.0
221,1063,48.0
221,1141,56.0
221,1256,43.0
221,1440,85.0
221,1483,66.0
221,1593,54.0
221,1679,32.0
221,1696,15.0
221,1761,73.0
221,1963,93.0
221,1970,43.0
222,28,11.0
222,101,92.0
222,146,33.0
222,171,21.0
222,196,16.0
222,294,42.0
222,468,85.0
222,916,60.0
222,933,62.0
222,1199,60.0
222,1202,53.0
222,1231,19.0
222,1289,67.0
222,1425,72.0
222,1630,23.0
222,1665,12.0
222,1847,49.0
222,1857,89.0
222,1858,70.0
223,46,13.0
223,323,82.0
223,628,92.0
223,637,48.0
223,646,91.0
223,682,62.0
223,921,13.0
223,958,55.0
223,1101,21.0
223,1157,55.0
223,1394,42.0
223,1442,61.0
223,1481,62.0
223,1510,80.0
223,1651,83.0
223,1672,82.0
223,1820,58.0
223,1981,71.0
224,20,42.0
224,185,43.0
224,474,36.0
224,595,96.0
224,705,14.0
224,873,53.0
224,875,95.0
224,1157,88.0
224,1296,26.0
224,1349,28.0
224,1489,24.0
224,1890,41.0
224,1900,16.0
225,78,58.0
225,130,59.0
225,228,54.0
225,336,98.0
225,380,69.0
225,508,62.0
225,514,67.0
225,587,83.0
225,750,46.0
225,831,18.0
225,875,31.0
225,893,71.0
225,946,89.0
225,1031,29.0
225,1142,27.0
225,1147,20.0
225,1284,51.0
225,1325,12.0
225,1357,72.0
225,1392,79.0
225,1443,23.0
225,1459,11.0
225,1515,46.0
225,1768,92.0
225,1846,95.0
225,1848,85.0
226,23,97.0
226,57,61.0
226,84,52.0
226,408,24.0
226,525,79.0
226,693,68.0
226,757,49.0
226,819,37.0
226,874,45.0
226,952,42.0
226,968,47.0
226,1065,95.0
226,1142,60.0
226,1239,56.0
226,1325,98.0
226,1406,26.0
226,1763,71.0
226,1779,80.0
227,7,53.0
227,14,86.0
227,549,62.0
227,591,47.0
227,768,25.0
227,902,63.0
227,1017,92.0
227,1030,13.0
227,1062,67.0
227,1125,77.0
227,1159,54.0
227,1213,17.0
227,1564,74.0
227,1619,85.0
227,1786,88.0
227,1954,46.0
228,28,55.0
228,224,86.0
228,304,80.0
228,431,28.0
228,688,71.0
228,736,83.0
228,826,40.0
228,905,99.0
228,935,13.0
228,1064,85.0
228,1067,43.0
228,1094,35.0
228,1167,44.0
228,1224,55.0
228,1243,17.0
228,1387,88.0
228,1393,70.0
228,1514,33.0
228,1617,22.0
228,1645,49.0
228,1731,14.0
229,46,56.0
229,95,14.0
229,248,64.0
229,426,24.0
229,477,26.0
229,594,100.0
229,771,52.0
229,1012,66.0
229,1026,52.0
229,1099,77.0
229,1119,25.0
229,1202,98.0
229,1587,73.0
229,1686,54.0
229,1830,60.0
229,1952,54.0
230,235,93.0
230,311,19.0
230,344,49.0
230,489,17.0
230,644,79.0
230,672,72.0
230,731,97.0
230,798,56.0
230,832,15.0
230,873,76.0
230,924,13.0
230,937,15.0
230,1067,98.0
230,1298,63.0
230,1565,80.0
230,1840,48.0
231,135,64.0
231,242,25.0
231,367,54.0
231,375,15.0
231,791,73.0
231,1010,96.0
231,1014,36.0
231,1028,51.0
231,1245,51.0
231,1358,78.0
231,1361,78.0
231,1407,98.0
231,1457,76.0
231,1483,47.0
231,1606,24.0
231,1637,78.0
231,1681,57.0
231,1693,57.0
231,1730,76.0
231,1733,42.0
231,1788,41.0
232,78,35.0
232,157,83.0
232,175,98.0
232,251,34.0
232,326,37.0
232,369,87.0
232,377,69.0
232,384,12.0
232,461,39.0
232,661,44.0
232,793,59.0
232,958,100.0
232,1141,37.0
232,1249,86.0
232,1456,36.0
232,1736,95.0
232,1785,85.0
233,13,80.0
233,86,87.0
233,116,46.0
233,349,14.0
233,398,34.0
233,481,75.0
233,558,71.0
233,577,10.0
233,592,25.0
233,658,12.0
233,767,64.0
233,952,15.0
233,1025,49.0
233,1031,36.0
233,1038,43.0
233,1049,26.0
233,1123,50.0
233,1200,97.0
233,1311,88.0
233,1401,89.0
233,1447,57.0
233,1556,10.0
233,1721,33.0
233,1756,78.0
233,1814,95.0
234,45,38.0
234,97,19.0
234,329,25.0
234,341,23.0
234,351,47.0
234,527,77.0
234,625,31.0
234,1276,64.0
234,1478,32.0
234,1497,28.0
234,1665,18.0
234,1857,42.0
234,1934,36.0
235,108,43.0
235,141,38.0
235,203,71.0
235,212,11.0
235,226,19.0
235,431,80.0
235,493,63.0
235,544,64.0
235,545,56.0
235,573,13.0
235,759,26.0
235,958,73.0
235,1009,36.0
235,1032,92.0
235,1169,67.0
235,1381,13.0
235,1435,17.0
235,1530,70.0
235,1685,33.0
235,1716,66.0
235,1810,93.0
235,1869,80.0
235,1907,45.0
235,1908,73.0
235,1927,77.0
236,43,29.0
236,51,59.0
236,83,100.0
236,129,48.0
236,197,60.0
236,216,85.0
236,286,63.0
236,322,12.0
236,323,92.0
236,325,91.0
236,463,13.0
236,585,69.0
236,617,92.0
236,632,66.0
236,696,74.0
236,743,65.0
236,871,69.0
236,967,59.0
236,1052,87.0
236,1312,40.0
236,1511,58.0
236,1535,88.0
236,1608,69.0
236,1810,23.0
236,1830,31.0
236,1846,36.0
236,1847,84.0
236,1899,11.0
236,1914,29.0
236,1937,41.0
237,401,97.0
237,512,88.0
237,518,38.0
237,550,32.0
237,593,79.0
237,808,15.0
237,932,53.0
237,995,81.0
237,1073,27.0
237,1338,46.0
237,1348,20.0
237,1365,94.0
237,1404,23.0
237,1472,59.0
237,1569,31.0
237,1595,18.0
237,1632,68.0
237,1706,24.0
237,1995,30.0
238,140,51.0
238,161,95.0
238,301,44.0
238,314,90.0
238,348,23.0
238,473,82.0
238,992,57.0
238,1304,18.0
238,1331,91.0
238,1870,24.0
238,1914,55.0
239,58,86.0
239,75,55.0
239,123,64.0
239,229,95.0
239,265,40.0
239,296,61.0
239,341,26.0
239,359,93.0
239,633,29.0
239,695,75.0
239,860,91.0
239,885,84.0
239,1062,59.0
239,1071,53.0
239,1197,82.0
239,1217,33.0
239,1253,18.0
239,1254,23.0
239,1293,59.0
239,1361,86.0
239,1543,75.0
239,1712,59.0
239,1777,44.0
239,1900,65.0
239,1914,95.0
240,2,13.0
240,85,56.0
240,163,78.0
240,198,84.0
240,423,52.0
240,587,89.0
240,702,20.0
240,1096,66.0
240,1283,52.0
240,1328,72.0
240,1431,15.0
240,1456,23.0
240,1480,45.0
240,1614,91.0
240,1654,23.0
240,1761,53.0
241,81,63.0
241,134,79.0
241,166,74.0
241,182,88.0
241,235,26.0
241,454,82.0
241,484,68.0
241,722,33.0
241,920,79.0
241,1161,97.0
241,1168,47.0
241,1374,80.0
241,1643,50.0
241,1676,97.0
241,1694,22.0
241,1897,59.0
241,1922,30.0
242,66,61.0
242,81,83.0
242,415,66.0
242,471,67.0
242,684,45.0
242,739,61.0
242,742,32.0
242,829,84.0
242,833,24.0
242,853,54.0
242,1010,79.0
242,1139,75.0
242,1408,92.0
242,1523,14.0
242,1571,68.0
242,1591,41.0
242,1604,73.0
242,1890,22.0
242,1957,44.0
242,1973,29.0
243,115,67.0
243,134,21.0
243,221,82.0
243,342,59.0
243,512,48.0
243,662,96.0
243,734,33.0
243,746,56.0
243,761,83.0
243,822,88.0
243,968,81.0
243,1028,50.0
243,1111,58.0
243,1135,41.0
243,1169,27.0
243,1194,73.0
243,1402,56.0
243,1595,46.0
243,1679,29.0
243,1771,41.0
243,1790,40.0
243,1870,26.0
243,1955,74.0
244,5,49.0
244,85,38.0
244,99,96.0
244,144,11.0
244,188,76.0
244,246,72.0
244,638,43.0
244,690,69.0
244,708,52.0
244,1032,27.0
244,1068,26.0
244,1159,89.0
244,1239,38.0
244,1376,49.0
244,1502,45.0
244,1522,99.0
244,1654,54.0
244,1867,60.0
244,1951,46.0
245,10,60.0
245,152,39.0
245,218,58.0
245,370,99.0
245,399,28.0
245,462,52.0
245,496,85.0
245,578,17.0
245,703,62.0
245,1080,59.0
245,1128,80.0
245,1200,21.0
245,1525,64.0
245,1576,83.0
245,1616,78.0
245,1859,47.0
246,83,47.0
246,374,51.0
246,445,61.0
246,582,49.0
246,595,73.0
246,712,51.0
246,715,17.0
246,749,81.0
246,1056,57.0
246,1472,33.0
246,1482,40.0
246,1568,55.0
246,1747,45.0
246,1752,53.0
246,1780,79.0
246,1837,29.0
247,106,87.0
247,155,29.0
247,253,15.0
247,285,79.0
247,342,64.0
247,345,85.0
247,362,77.0
247,617,56.0
247,651,75.0
247,898,44.0
247,1099,82.0
247,1101,11.0
247,1145,66.0
247,1396,79.0
247,1494,12.0
247,1499,11.0
247,1783,45.0
247,1829,25.0
247,1895,31.0
248,55,88.0
248,65,67.0
248,123,65.0
248,141,92.0
248,166,29.0
248,369,31.0
248,397,73.0
248,1082,74.0
248,1085,94.0
248,1211,59.0
248,1214,27.0
248,1332,67.0
249,13,17.0
249,20,69.0
249,107,43.0
249,709,57.0
249,936,32.0
249,964,66.0
249,1034,72.0
249,1250,29.0
249,1395,60.0
249,1440,80.0
249,1501,93.0
249,1594,50.0
249,1663,77.0
249,1692,98.0
249,1916,27.0
250,201,55.0
250,299,24.0
250,301,86.0
250,315,76.0
250,316,80.0
250,574,54.0
250,576,69.0
250,679,89.0
250,719,95.0
250,751,42.0
250,859,71.0
250,879,14.0
250,895,51.0
250,910,10.0
250,946,15.0
250,980,77.0
250,1068,57.0
250,1192,48.0
250,1391,97.0
250,1449,60.0
250,1465,55.0
250,1478,81.0
250,1631,89.0
250,1672,47.0
250,1742,67.0
250,1932,66.0
251,97,81.0
251,316,26.0
251,317,21.0
251,321,75.0
251,324,84.0
251,334,31.0
251,529,90.0
251,698,42.0
251,706,77.0
251,759,48.0
251,807,14.0
251,853,21.0
251,973,44.0
251,1018,68.0
251,1147,76.0
251,1291,41.0
251,1316,62.0
251,1396,68.0
251,1417,61.0
251,1421,50.0
251,1823,61.0
251,1971,33.0
252,372,45.0
252,495,62.0
252,519,35.0
252,623,54.0
252,628,11.0
252,759,57.0
252,890,54.0
252,970,89.0
252,1072,20.0
252,1118,65.0
252,1182,33.0
252,1203,60.0
252,1386,76.0
252,1456,91.0
252,1525,79.0
252,1530,29.0
252,1598,19.0
252,1849,72.0
252,1858,99.0
252,1894,33.0
252,1926,21.0
252,1953,70.0
252,1974,18.0
253,576,75.0
253,584,68.0
253,618,20.0
253,1006,27.0
253,1245,23.0
253,1338,70.0
253,1491,97.0
253,1505,89.0
253,1534,88.0
253,1789,31.0
253,1858,16.0
253,1861,95.0
254,49,65.0
254,149,60.0
254,151,95.0
254,233,15.0
254,307,92.0
254,313,16.0
254,318,12.0
254,321,99.0
254,688,24.0
254,773,24.0
254,784,28.0
254,839,65.0
254,877,19.0
254,955,25.0
254,1300,16.0
254,1323,63.0
254,1528,36.0
254,1576,68.0
254,1891,93.0
255,45,95.0
255,89,29.0
255,279,27.0
255,382,81.0
255,753,68.0
255,872,24.0
255,911,20.0
255,1026,49.0
255,1337,14.0
255,1534,73.0
255,1699,87.0
255,1707,86.0
255,1732,42.0
255,1734,36.0
255,1785,62.0
255,1791,68.0
255,1868,35.0
255,1885,49.0
255,1921,93.0
256,84,38.0
256,116,54.0
256,186,41.0
256,290,17.0
256,543,52.0
256,556,41.0
256,744,46.0
256,791,85.0
256,865,80.0
256,1013,11.0
256,1060,12.0
256,1143,93.0
256,1236,38.0
256,1462,88.0
256,1586,45.0
256,1623,67.0
256,1643,22.0
256,1673,67.0
256,1818,69.0
257,197,26.0
257,288,96.0
257,289,80.0
257,362,36.0
257,505,92.0
257,533,56.0
257,681,78.0
257,899,73.0
257,974,44.0
257,976,68.0
257,1119,93.0
257,1262,65.0
257,1346,42.0
257,1419,78.0
257,1431,43.0
257,1462,12.0
257,1570,61.0
257,1625,49.0
257,1686,86.0
257,1716,94.0
257,1764,63.0
257,1858,59.0
257,1887,79.0
258,77,79.0
258,220,72.0
258,413,89.0
258,755,46.0
258,768,26.0
258,796,35.0
258,1008,94.0
258,1241,42.0
258,1253,60.0
258,1266,64.0
258,1270,30.0
258,1343,81.0
258,1658,69.0
259,93,60.0
259,160,95.0
259,291,87.0
259,326,30.0
259,436,97.0
259,484,61.0
259,501,56.0
259,503,65.0
259,772,91.0
259,814,52.0
259,987,20.0
259,1068,25.0
259,1120,81.0
259,1229,60.0
259,1297,86.0
259,1338,70.0
259,1430,32.0
259,1444,97.0
259,1482,29.0
259,1684,58.0
259,1691,50.0
259,1750,74.0
259,1780,38.0
259,1957,99.0
260,10,20.0
260,30,45.0
260,65,87.0
260,94,43.0
260,549,76.0
260,582,25.0
260,744,42.0
260,808,27.0
260,1067,93.0
260,1215,27.0
260,1245,57.0
260,1351,41.0
260,1380,42.0
260,1399,56.0
260,1505,22.0
260,1715,37.0
260,1758,67.0
260,1798,60.0
260,1805,73.0
260,1960,17.0
261,12,20.0
261,68,28.0
261,112,66.0
261,181,40.0
261,206,43.0
261,299,81.0
261,351,41.0
261,470,28.0
261,558,68.0
261,586,91.0
261,883,50.0
261,909,39.0
261,959,34.0
261,1020,77.0
261,1118,18.0
261,1119,76.0
261,1190,98.0
261,1226,80.0
261,1323,68.0
261,1681,58.0
261,1813,89.0
261,1889,29.0
261,1925,84.0
262,214,37.0
262,708,60.0
262,720,45.0
262,833,51.0
262,862,48.0
262,868,98.0
262,907,62.0
262,1099,52.0
262,1318,66.0
262,1388,80.0
262,1581,47.0
262,1584,90.0
262,1826,85.0
263,492,52.0
263,608,49.0
263,636,51.0
263,657,81.0
263,883,36.0
263,916,19.0
263,1075,58.0
263,1077,96.0
263,1097,84.0
263,1143,12.0
263,1420,93.0
263,1622,15.0
263,1688,18.0
263,1729,64.0
263,1945,56.0
264,175,61.0
264,188,60.0
264,250,23.0
264,567,13.0
264,586,48.0
264,591,61.0
264,601,34.0
264,766,75.0
264,834,82.0
264,886,58.0
264,998,94.0
264,1088,73.0
264,1153,26.0
264,1160,74.0
264,1311,45.0
264,1375,31.0
264,1378,52.0
264,1403,51.0
264,1754,92.0
264,1854,18.0
264,1965,54.0
265,53,48.0
265,61,31.0
265,151,69.0
265,420,96.0
265,490,95.0
265,693,56.0
265,709,55.0
265,747,12.0
265,930,26.0
265,1109,94.0
265,1294,74.0
265,1369,58.0
265,1406,79.0
265,1424,92.0
265,1477,57.0
265,1545,72.0
265,1646,36.0
265,1693,34.0
265,1809,80.0
265,1888,44.0
266,154,62.0
266,352,64.0
266,387,12.0
266,482,40.0
266,613,30.0
266,658,96.0
266,915,79.0
266,935,81.0
266,992,48.0
266,1076,37.0
266,1164,82.0
266,1287,79.0
266,1449,21.0
266,1608,90.0
266,1743,55.0
266,1820,59.0
266,1822,19.0
267,161,31.0
267,271,82.0
267,285,69.0
267,309,59.0
267,563,46.0
267,898,38.0
267,967,33.0
267,1010,40.0
267,1035,73.0
267,1154,42.0
267,1199,86.0
267,1250,58.0
267,1393,29.0
267,1397,18.0
267,1482,12.0
267,1492,60.0
267,1637,31.0
267,1684,81.0
267,1706,58.0
267,1726,21.0
267,1735,57.0
267,1784,50.0
267,1810,62.0
267,1922,47.0
268,7,84.0
268,25,78.0
268,154,21.0
268,210,42.0
268,224,71.0
268,331,48.0
268,444,44.0
268,448,73.0
268,535,94.0
268,639,42.0
268,652,15.0
268,732,46.0
268,810,20.0
268,811,29.0
268,818,93.0
268,835,15.0
268,866,26.0
268,982,14.0
268,1253,47.0
268,1314,87.0
268,1328,30.0
268,1539,17.0
268,1550,74.0
268,1557,12.0
268,1637,72.0
268,1677,94.0
268,1692,89.0
268,1807,31.0
268,1880,30.0
268,1892,81.0
269,34,79.0
269,84,46.0
269,152,68.0
269,338,40.0
269,359,47.0
269,369,15.0
269,386,36.0
269,418,46.0
269,520,93.0
269,533,32.0
269,538,96.0
269,688,65.0
269,793,16.0
269,920,94.0
269,1038,40.0
269,1193,14.0
269,1204,66.0
269,1425,50.0
269,1506,28.0
269,1598,22.0
269,1610,96.0
269,1719,46.0
269,1880,51.0
269,1999,74.0
270,178,50.0
270,207,87.0
270,260,78.0
270,285,51.0
270,402,97.0
270,447,54.0
270,648,86.0
270,729,28.0
270,803,92.0
270,920,48.0
270,960,83.0
270,1127,71.0
270,1215,43.0
270,1381,77.0
270,1623,76.0
270,1677,45.0
270,1902,89.0
271,81,60.0
271,115,60.0
271,192,90.0
271,265,37.0
271,298,56.0
271,324,82.0
271,404,18.0
271,442,42.0
271,506,67.0
271,564,15.0
271,635,75.0
271,737,83.0
271,986,93.0
271,1163,89.0
271,1252,53.0
271,1309,92.0
271,1321,29.0
271,1423,57.0
271,1460,58.0
271,1521,70.0
271,1588,13.0
271,1589,41.0
272,260,84.0
272,280,24.0
272,330,78.0
272,380,83.0
272,381,88.0
272,485,13.0
272,649,25.0
272,804,53.0
272,811,41.0
272,822,93.0
272,865,30.0
272,1107,37.0
272,1139,40.0
272,1230,99.0
272,1297,46.0
272,1413,44.0
272,1507,76.0
272,1553,19.0
272,1708,51.0
272,1827,90.0
272,1857,75.0
273,11,90.0
273,94,56.0
273,96,32.0
273,160,61.0
273,218,53.0
273,239,36.0
273,290,25.0
273,302,87.0
273,322,49.0
273,531,73.0
273,548,39.0
273,604,21.0
273,615,90.0
273,623,21.0
273,703,62.0
273,808,47.0
273,1077,23.0
273,1141,63.0
273,1180,24.0
273,1268,56.0
273,1754,32.0
273,1824,90.0
274,70,60.0
274,186,97.0
274,210,79.0
274,475,80.0
274,714,53.0
274,717,67.0
274,892,71.0
274,1042,34.0
274,1120,93.0
274,1122,30.0
274,1125,39.0
274,1311,90.0
274,1339,61.0
274,1349,48.0
274,1432,36.0
274,1473,11.0
274,1498,61.0
274,1542,73.0
274,1716,98.0
274,1779,67.0
274,1840,42.0
274,1973,39.0
275,21,30.0
275,54,43.0
275,167,41.0
275,190,94.0
275,463,49.0
275,479,54.0
275,542,62.0
275,632,47.0
275,651,29.0
275,728,45.0
275,764,71.0
275,796,80.0
275,805,23.0
275,981,51.0
275,1105,91.0
275,1189,60.0
275,1310,12.0
275,1343,53.0
275,1424,54.0
275,1453,91.0
275,1483,86.0
275,1693,66.0
276,58,21.0
276,60,82.0
276,116,66.0
276,149,48.0
276,304,94.0
276,649,88.0
276,653,90.0
276,817,99.0
276,1183,25.0
276,1653,63.0
276,1665,21.0
276,1768,38.0
276,1902,38.0
277,97,92.0
277,146,77.0
277,331,79.0
277,374,20.0
277,540,77.0
277,626,33.0
277,737,50.0
277,875,83.0
277,915,79.0
277,979,55.0
277,1032,47.0
277,1075,40.0
277,1112,61.0
277,1342,29.0
277,1675,66.0
277,1734,34.0
277,1797,80.0
278,23,62.0
278,32,93.0
278,194,72.0
278,367,63.0
278,446,73.0
278,517,20.0
278,644,72.0
278,694,39.0
278,699,72.0
278,710,95.0
278,899,32.0
278,933,51.0
278,1060,90.0
278,1112,35.0
278,1238,51.0
278,1259,39.0
278,1415,89.0
278,1438,72.0
278,1445,69.0
278,1554,29.0
278,1580,87.0
278,1720,30.0
278,1766,92.0
278,1864,67.0
278,1975,88.0
278,1987,14.0
278,1990,24.0
279,25,75.0
279,114,43.0
279,161,95.0
279,165,68.0
279,329,80.0
279,423,83.0
279,459,46.0
279,474,74.0
279,579,83.0
279,594,75.0
279,641,86.0
279,759,88.0
279,834,87.0
279,1019,38.0
279,1167,17.0
279,1227,85.0
279,1303,46.0
279,1353,75.0
279,1355,84.0
279,1450,52.0
279,1461,85.0
279,1703,99.0
279,1762,95.0
279,1873,41.0
279,1972,93.0
280,42,38.0
280,167,97.0
280,171,18.0
280,317,26.0
280,389,14.0
280,403,92.0
280,469,82.0
280,536,79.0
280,774,99.0
280,861,85.0
280,939,55.0
280,969,55.0
280,1018,99.0
280,1292,23.0
280,1339,69.0
280,1464,48.0
280,1671,76.0
280,1859,62.0
280,1901,47.0
280,1928,39.0
281,107,54.0
281,303,11.0
281,508,25.0
281,518,73.0
281,588,74.0
281,628,86.0
281,731,60.0
281,789,90.0
281,813,62.0
281,831,60.0
281,976,63.0
281,1030,33.0
281,1139,73.0
281,1154,86.0
281,1436,49.0
281,1599,94.0
281,1605,50.0
282,20,33.0
282,87,92.0
282,407,59.0
282,419,37.0
282,489,92.0
282,538,34.0
282,606,68.0
282,636,65.0
282,654,74.0
282,875,65.0
282,907,90.0
282,943,26.0
282,1191,46.0
282,1498,40.0
282,1616,88.0
282,1677,90.0
282,1873,14.0
282,1895,33.0
283,173,18.0
283,400,85.0
283,503,61.0
283,530,21.0
283,533,82.0
283,604,69.0
283,649,62.0
283,812,25.0
283,906,14.0
283,1162,68.0
283,1191,39.0
283,1245,53.0
283,1452,85.0
283,1931,25.0
283,1934,48.0
283,1946,46.0
283,1962,16.0
284,77,76.0
284,92,50.0
284,200,81.0
284,265,19.0
284,308,64.0
284,321,51.0
284,353,63.0
284,579,73.0
284,790,35.0
284,832,75.0
284,843,55.0
284,883,46.0
284,941,26.0
284,1274,21.0
284,1340,70.0
284,1640,15.0
284,1739,82.0
284,1802,43.0
284,1933,90.0
284,1979,42.0
285,67,38.0
285,103,68.0
285,156,37.0
285,159,45.0
285,170,23.0
285,306,40.0
285,447,46.0
285,598,21.0
285,621,41.0
285,640,91.0
285,704,78.0
285,712,23.0
285,782,54.0
285,801,32.0
285,852,16.0
285,861,55.0
285,916,56.0
285,1026,79.0
285,1114,93.0
285,1210,27.0
285,1300,93.0
285,1310,89.0
285,1629,25.0
286,190,83.0
286,437,59.0
286,459,12.0
286,493,19.0
286,519,91.0
286,537,25.0
286,875,64.0
286,901,20.0
286,1152,81.0
286,1326,29.0
286,1606,96.0
286,1654,58.0
286,1820,27.0
286,1828,76.0
286,1844,63.0
287,61,16.0
287,242,65.0
287,328,41.0
287,394,38.0
287,534,37.0
287,587,20.0
287,603,74.0
287,691,42.0
287,725,57.0
287,801,93.0
287,1194,11.0
287,1353,93.0
287,1364,73.0
287,1513,22.0
287,1587,52.0
287,1653,37.0
287,1814,19.0
287,1886,45.0
287,1924,77.0
287,1936,18.0
287,1980,66.0
288,217,66.0
288,231,35.0
288,308,76.0
288,325,58.0
288,349,31.0
288,375,73.0
288,453,51.0
288,493,89.0
288,554,16.0
288,643,33.0
288,672,69.0
288,710,43.0
288,738,65.0
288,743,67.0
288,816,70.0
288,971,27.0
288,1078,24.0
288,1185,70.0
288,1465,25.0
288,1567,74.0
288,1607,37.0
288,1614,49.0
288,1698,71.0
288,1882,84.0
288,1931,85.0
288,1976,18.0
289,34,28.0
289,245,86.0
289,480,60.0
289,594,46.0
289,1035,47.0
289,1085,55.0
289,1098,32.0
289,1498,78.0
289,1523,38.0
289,1562,98.0
289,1634,51.0
289,1670,68.0
289,1683,13.0
289,1772,58.0
289,1831,85.0
289,1835,42.0
289,1947,63.0
289,1952,21.0
289,1985,58.0
290,5,79.0
290,57,88.0
290,102,56.0
290,415,79.0
290,439,34.0
290,498,24.0
290,653,61.0
290,751,31.0
290,931,98.0
290,1149,85.0
290,1207,65.0
290,1538,14.0
290,1616,55.0
290,1740,97.0
290,1947,32.0
290,1964,52.0
291,23,95.0
291,29,49.0
291,34,67.0
291,211,12.0
291,362,76.0
291,574,76.0
291,626,12.0
291,830,26.0
291,929,14.0
291,942,87.0
291,1042,12.0
291,1141,30.0
291,1169,20.0
291,1384,62.0
291,1552,47.0
291,1678,95.0
291,1739,89.0
291,1771,71.0
291,1847,83.0
292,25,95.0
292,168,99.0
292,192,20.0
292,308,23.0
292,355,25.0
292,502,87.0
292,579,61.0
292,812,90.0
292,883,59.0
292,939,72.0
292,969,26.0
292,994,95.0
292,1043,28.0
292,1100,29.0
292,1169,70.0
292,1178,30.0
292,1280,36.0
292,1289,92.0
292,1376,42.0
292,1430,38.0
292,1496,84.0
292,1537,49.0
292,1633,51.0
292,1639,89.0
292,1735,51.0
292,1803,60.0
292,1829,27.0
292,1998,77.0
293,2,55.0
293,61,10.0
293,149,60.0
293,218,19.0
293,447,40.0
293,454,67.0
293,495,68.0
293,687,56.0
293,691,56.0
293,763,61.0
293,905,33.0
293,1075,93.0
293,1167,32.0
293,1449,37.0
293,1506,18.0
293,1648,48.0
293,1651,15.0
293,1661,24.0
293,1681,86.0
293,1746,48.0
293,1807,92.0
293,1864,34.0
293,1995,23.0
294,137,65.0
294,176,97.0
294,189,45.0
294,314,48.0
294,425,99.0
294,439,18.0
294,446,77.0
294,521,31.0
294,551,75.0
294,553,51.0
294,593,22.0
294,604,23.0
294,617,35.0
294,766,23.0
294,857,97.0
294,889,22.0
294,1067,25.0
294,1193,23.0
294,1212,48.0
294,1267,91.0
294,1446,45.0
294,1448,21.0
294,1540,70.0
294,1617,39.0
294,1804,32.0
294,1816,55.0
294,1852,84.0
294,1878,36.0
294,1882,23.0
295,16,34.0
295,102,76.0
295,168,20.0
295,212,69.0
295,224,80.0
295,287,70.0
295,316,31.0
295,425,73.0
295,430,84.0
295,907,39.0
295,999,20.0
295,1220,15.0
295,1370,35.0
295,1413,54.0
295,1505,27.0
295,1585,51.0
295,1977,73.0
295,1997,95.0
296,154,36.0
296,245,58.0
296,368,31.0
296,425,51.0
296,426,67.0
296,675,18.0
296,1041,81.0
296,1074,71.0
296,1169,17.0
296,1184,29.0
296,1536,82.0
296,1592,48.0
296,1638,32.0
296,1673,46.0
296,1698,40.0
296,1823,23.0
296,1920,66.0
296,1988,30.0
297,13,20.0
297,225,59.0
297,433,37.0
297,449,91.0
297,520,41.0
297,989,12.0
297,1174,50.0
297,1193,44.0
297,1199,48.0
297,1342,77.0
297,1575,33.0
298,39,76.0
298,92,37.0
298,179,53.0
298,191,48.0
298,210,35.0
298,235,55.0
298,257,48.0
298,259,47.0
298,483,16.0
298,540,16.0
298,606,87.0
298,647,67.0
298,651,64.0
298,719,42.0
298,768,81.0
298,1094,13.0
298,1436,56.0
298,1445,57.0
298,1516,68.0
298,1568,47.0
298,1577,66.0
298,1718,92.0
298,1744,85.0
299,138,45.0
299,146,42.0
299,254,98.0
299,619,26.0
