# SystemVerilog DUT outputs
# Format: row,col,value
87,226,4264.000000
87,227,4852.000000
87,229,981.000000
87,230,5285.000000
87,232,589.000000
87,233,4070.000000
87,235,3102.000000
87,238,3306.000000
87,239,4329.000000
87,240,3116.000000
87,241,2871.000000
87,242,6770.000000
87,244,5361.000000
87,245,4621.000000
87,248,456.000000
87,252,3264.000000
87,253,7325.000000
87,254,969.000000
87,255,2580.000000
87,256,2002.000000
87,257,7679.000000
87,258,7449.000000
87,259,8151.000000
87,260,5407.000000
87,261,2289.000000
87,263,1874.000000
87,265,1957.000000
87,266,6080.000000
87,267,2699.000000
87,269,5816.000000
87,271,3308.000000
87,272,5978.000000
87,274,1565.000000
87,275,1067.000000
87,276,926.000000
87,277,1870.000000
87,278,4834.000000
87,279,2131.000000
87,280,920.000000
87,282,1705.000000
87,286,3569.000000
87,287,775.000000
87,289,1090.000000
87,291,7166.000000
87,292,3286.000000
87,295,4363.000000
87,299,7647.000000
87,300,7789.000000
87,303,2281.000000
87,304,5997.000000
87,305,983.000000
87,307,2306.000000
87,308,591.000000
87,309,8957.000000
87,310,6604.000000
87,313,1327.000000
87,315,2159.000000
87,316,4599.000000
87,317,5691.000000
87,318,4557.000000
87,320,4358.000000
87,321,697.000000
87,323,4435.000000
87,324,3667.000000
87,325,3435.000000
87,326,6410.000000
87,327,1538.000000
87,328,3993.000000
87,329,6389.000000
87,330,6196.000000
87,332,7834.000000
87,333,2536.000000
87,336,5168.000000
87,338,2172.000000
87,339,11419.000000
87,340,4376.000000
87,342,3376.000000
87,343,5359.000000
87,344,4989.000000
87,345,6029.000000
87,348,8273.000000
87,350,2230.000000
87,351,3913.000000
87,352,7615.000000
87,353,2757.000000
87,354,4073.000000
87,356,4314.000000
87,357,2610.000000
87,358,3044.000000
87,359,4202.000000
87,360,3951.000000
87,361,7031.000000
87,362,7799.000000
87,363,6314.000000
87,364,8364.000000
87,365,2495.000000
87,367,6993.000000
87,368,3813.000000
87,369,9751.000000
87,371,6214.000000
87,373,5592.000000
87,374,6798.000000
87,376,5348.000000
87,377,2040.000000
87,378,525.000000
87,379,1623.000000
87,380,3555.000000
87,381,586.000000
87,382,1981.000000
87,385,1441.000000
87,388,2562.000000
87,389,429.000000
87,390,5336.000000
87,391,1304.000000
87,392,4849.000000
87,394,3175.000000
87,396,1667.000000
87,397,10504.000000
87,398,2005.000000
87,399,807.000000
87,401,1792.000000
87,408,2265.000000
87,410,9229.000000
87,411,1230.000000
87,415,1231.000000
87,416,3398.000000
87,417,4772.000000
87,418,4695.000000
87,419,3438.000000
87,420,877.000000
87,421,5553.000000
87,424,1289.000000
87,425,1261.000000
87,426,2057.000000
87,427,1861.000000
87,429,423.000000
87,432,5724.000000
87,434,1313.000000
87,435,1173.000000
87,438,4200.000000
87,439,1595.000000
87,442,1882.000000
87,445,4150.000000
87,447,1796.000000
87,448,2942.000000
87,449,2946.000000
87,451,3388.000000
87,452,3457.000000
87,453,2931.000000
87,457,597.000000
87,458,2652.000000
87,459,3804.000000
87,461,1734.000000
87,464,4051.000000
87,465,7177.000000
87,467,4682.000000
87,468,1548.000000
87,469,1104.000000
87,470,3239.000000
87,471,9127.000000
87,473,1741.000000
87,475,6286.000000
87,476,9360.000000
87,477,1629.000000
87,481,7026.000000
87,483,4396.000000
87,485,4615.000000
87,486,3893.000000
87,487,10103.000000
87,488,4390.000000
87,489,5205.000000
87,490,4076.000000
87,492,6756.000000
87,494,3353.000000
87,496,1879.000000
87,497,416.000000
87,498,739.000000
87,499,694.000000
88,1,4915.000000
88,2,6805.000000
88,3,4098.000000
88,4,3125.000000
88,6,9752.000000
88,7,3891.000000
88,8,3452.000000
88,9,2523.000000
88,10,1908.000000
88,12,747.000000
88,13,12616.000000
88,16,10246.000000
88,18,3838.000000
88,19,742.000000
88,21,7571.000000
88,22,3002.000000
88,23,7203.000000
88,24,2521.000000
88,25,1731.000000
88,26,3249.000000
88,27,1610.000000
88,29,2002.000000
88,34,7562.000000
88,35,4685.000000
88,37,3387.000000
88,38,8164.000000
88,39,1920.000000
88,40,1466.000000
88,42,1323.000000
88,43,7764.000000
88,44,1947.000000
88,45,3372.000000
88,46,4957.000000
88,48,1739.000000
88,49,5953.000000
88,50,1571.000000
88,51,1873.000000
88,54,697.000000
88,56,3600.000000
88,57,1439.000000
88,58,13294.000000
88,60,621.000000
88,61,4057.000000
88,63,5195.000000
88,64,3704.000000
88,65,4398.000000
88,66,2348.000000
88,67,9557.000000
88,68,4167.000000
88,70,3474.000000
88,71,3290.000000
88,72,536.000000
88,73,3959.000000
88,74,2375.000000
88,75,1334.000000
88,76,5845.000000
88,78,5698.000000
88,79,711.000000
88,80,3330.000000
88,81,7282.000000
88,82,2838.000000
88,84,4183.000000
88,85,3127.000000
88,87,4597.000000
88,88,65521.000000
88,89,2432.000000
88,90,2112.000000
88,91,3860.000000
88,93,4580.000000
88,94,2762.000000
88,96,3738.000000
88,97,1908.000000
88,100,5061.000000
88,102,4236.000000
88,103,3878.000000
88,104,4189.000000
88,105,9289.000000
88,107,1102.000000
88,108,1688.000000
88,109,8228.000000
88,110,3579.000000
88,111,2532.000000
88,114,2274.000000
88,116,1398.000000
88,117,1532.000000
88,119,7567.000000
88,120,7181.000000
88,122,5656.000000
88,123,3616.000000
88,125,4653.000000
88,126,1429.000000
88,127,7846.000000
88,128,241.000000
88,129,4099.000000
88,131,4596.000000
88,133,2249.000000
88,134,6472.000000
88,135,5557.000000
88,136,2446.000000
88,137,2308.000000
88,138,3632.000000
88,140,4391.000000
88,141,12373.000000
88,142,7576.000000
88,143,187.000000
88,144,1345.000000
88,145,2102.000000
88,146,2155.000000
88,148,580.000000
88,149,5572.000000
88,150,230.000000
88,151,7462.000000
88,152,5684.000000
88,153,4249.000000
88,154,7557.000000
88,155,6055.000000
88,156,6191.000000
88,157,2240.000000
88,158,6014.000000
88,159,4915.000000
88,160,2491.000000
88,161,6802.000000
88,163,1471.000000
88,164,9228.000000
88,165,10675.000000
88,166,3110.000000
88,167,5544.000000
88,168,5455.000000
88,169,2648.000000
88,171,3947.000000
88,174,7333.000000
88,177,3805.000000
88,178,4133.000000
88,179,1846.000000
88,180,5056.000000
88,181,3259.000000
88,183,990.000000
88,185,2237.000000
88,186,5240.000000
88,187,2472.000000
88,188,1744.000000
88,189,2875.000000
88,191,4951.000000
88,192,793.000000
88,193,1248.000000
88,194,1843.000000
88,195,1976.000000
88,198,579.000000
88,199,3690.000000
88,200,2156.000000
88,202,3592.000000
88,203,1002.000000
88,204,98.000000
88,205,3380.000000
88,206,2643.000000
88,208,3033.000000
88,210,1468.000000
88,211,4073.000000
88,212,3459.000000
88,217,217.000000
88,220,5912.000000
88,222,960.000000
88,223,3836.000000
88,224,672.000000
88,225,2259.000000
88,226,842.000000
88,228,7323.000000
88,229,4501.000000
88,230,2491.000000
88,232,1806.000000
88,233,2485.000000
88,235,2555.000000
88,236,1971.000000
88,237,5127.000000
88,238,1562.000000
88,239,11124.000000
88,240,1087.000000
88,242,7734.000000
88,243,509.000000
88,244,898.000000
88,245,1304.000000
88,247,3657.000000
88,248,5497.000000
88,249,1609.000000
88,250,2032.000000
88,251,5999.000000
88,252,1630.000000
88,253,3348.000000
88,254,823.000000
88,255,838.000000
88,256,8292.000000
88,258,6447.000000
88,259,5467.000000
88,260,1767.000000
88,262,3110.000000
88,263,4184.000000
88,264,3999.000000
88,267,1216.000000
88,268,4650.000000
88,269,2964.000000
88,271,3563.000000
88,272,3247.000000
88,274,676.000000
88,275,4100.000000
88,276,5289.000000
88,277,1492.000000
88,278,6753.000000
88,280,6367.000000
88,281,6734.000000
88,283,5778.000000
88,285,2003.000000
88,286,5261.000000
88,287,5150.000000
88,288,1342.000000
88,290,7508.000000
88,291,2459.000000
88,292,9363.000000
88,294,5046.000000
88,295,5781.000000
88,298,3346.000000
88,299,1525.000000
88,300,6213.000000
88,301,867.000000
88,302,3752.000000
88,303,6323.000000
88,305,3011.000000
88,306,7707.000000
88,307,5015.000000
88,308,3185.000000
88,309,451.000000
88,310,9962.000000
88,311,160.000000
88,312,863.000000
88,313,8188.000000
88,314,4742.000000
88,315,550.000000
88,316,3995.000000
88,317,975.000000
88,319,715.000000
88,320,342.000000
88,321,1492.000000
88,322,1143.000000
88,323,5228.000000
88,324,1078.000000
88,325,2668.000000
88,326,5210.000000
88,327,9284.000000
88,328,982.000000
88,329,4162.000000
88,330,6386.000000
88,331,2151.000000
88,332,363.000000
88,333,8217.000000
88,334,4732.000000
88,335,2646.000000
88,336,3302.000000
88,337,1723.000000
88,338,7434.000000
88,339,10539.000000
88,340,3948.000000
88,341,2116.000000
88,343,4355.000000
88,344,4811.000000
88,345,5712.000000
88,346,4510.000000
88,347,4393.000000
88,348,317.000000
88,349,6697.000000
88,351,1035.000000
88,352,4764.000000
88,353,8390.000000
88,354,728.000000
88,355,1316.000000
88,356,409.000000
88,357,7693.000000
88,358,386.000000
88,359,3555.000000
88,361,472.000000
88,362,219.000000
88,363,8596.000000
88,365,1200.000000
88,366,5039.000000
88,367,5646.000000
88,368,6192.000000
88,369,2017.000000
88,370,3924.000000
88,372,5069.000000
88,373,1414.000000
88,374,1435.000000
88,375,5544.000000
88,376,2387.000000
88,378,8154.000000
88,380,3569.000000
88,381,4477.000000
88,382,5528.000000
88,383,3844.000000
88,384,4623.000000
88,385,1302.000000
88,389,5509.000000
88,390,1955.000000
88,392,532.000000
88,393,8070.000000
88,395,1214.000000
88,396,4430.000000
88,397,5487.000000
88,398,2559.000000
88,399,5223.000000
88,400,4441.000000
88,401,624.000000
88,402,8695.000000
88,403,4369.000000
88,405,2075.000000
88,407,2148.000000
88,408,1399.000000
88,410,3994.000000
88,411,6832.000000
88,413,5302.000000
88,415,4034.000000
88,416,6168.000000
88,417,3925.000000
88,418,4087.000000
88,419,325.000000
88,420,1824.000000
88,422,2130.000000
88,423,4133.000000
88,424,754.000000
88,425,758.000000
88,428,3039.000000
88,429,3490.000000
88,430,468.000000
88,431,2701.000000
88,432,1875.000000
88,433,178.000000
88,434,789.000000
88,436,366.000000
88,437,3220.000000
88,438,3990.000000
88,439,1741.000000
88,440,1963.000000
88,441,1570.000000
88,442,5571.000000
88,444,6238.000000
88,445,3156.000000
88,446,3386.000000
88,447,3494.000000
88,448,8108.000000
88,449,5710.000000
88,450,1849.000000
88,451,1675.000000
88,454,1250.000000
88,456,3708.000000
88,457,871.000000
88,458,3179.000000
88,459,1881.000000
88,461,3261.000000
88,463,2895.000000
88,464,1921.000000
88,465,340.000000
88,466,1490.000000
88,467,3293.000000
88,468,2190.000000
88,469,2456.000000
88,470,3755.000000
88,472,6106.000000
88,473,1047.000000
88,474,1442.000000
88,477,3200.000000
88,478,1062.000000
88,481,4568.000000
88,482,4044.000000
88,483,4399.000000
88,484,4457.000000
88,485,2960.000000
88,487,4357.000000
88,488,4097.000000
88,491,3626.000000
88,492,2253.000000
88,493,279.000000
88,494,667.000000
88,495,3279.000000
88,497,5373.000000
88,498,818.000000
88,499,3458.000000
89,2,2002.000000
89,7,3344.000000
89,8,1066.000000
89,9,1465.000000
89,10,426.000000
89,11,5048.000000
89,12,516.000000
89,15,4093.000000
89,16,7035.000000
89,18,1009.000000
89,19,1219.000000
89,20,2201.000000
89,21,2150.000000
89,23,3966.000000
89,24,2273.000000
89,25,1842.000000
89,26,1680.000000
89,29,2707.000000
89,30,10629.000000
89,32,765.000000
89,33,1211.000000
89,35,12057.000000
89,36,6911.000000
89,37,2626.000000
89,39,772.000000
89,43,3367.000000
89,44,12081.000000
89,45,5175.000000
89,46,5067.000000
89,50,4453.000000
89,51,1866.000000
89,52,1833.000000
89,53,2718.000000
89,54,4158.000000
89,55,1491.000000
89,58,1821.000000
89,60,4654.000000
89,61,8293.000000
89,62,976.000000
89,63,1305.000000
89,64,1778.000000
89,66,4976.000000
89,68,2233.000000
89,70,5077.000000
89,71,657.000000
89,72,1725.000000
89,73,4793.000000
89,74,6510.000000
89,76,615.000000
89,77,2947.000000
89,78,4266.000000
89,79,6576.000000
89,80,1892.000000
89,81,1026.000000
89,83,5456.000000
89,84,3417.000000
89,86,3741.000000
89,87,3496.000000
89,88,2432.000000
89,89,65525.000000
89,90,2786.000000
89,91,4353.000000
89,93,4575.000000
89,94,9947.000000
89,95,9440.000000
89,96,4922.000000
89,98,1711.000000
89,99,3570.000000
89,100,7514.000000
89,102,7945.000000
89,103,2908.000000
89,105,4690.000000
89,107,3477.000000
89,110,4976.000000
89,113,4573.000000
89,114,1200.000000
89,116,641.000000
89,118,6618.000000
89,119,3771.000000
89,120,3190.000000
89,121,6170.000000
89,122,3820.000000
89,123,1987.000000
89,125,6311.000000
89,126,8660.000000
89,127,1408.000000
89,128,842.000000
89,130,10734.000000
89,132,1145.000000
89,133,3423.000000
89,135,1153.000000
89,136,3747.000000
89,137,5426.000000
89,139,2480.000000
89,140,2377.000000
89,142,2264.000000
89,143,9302.000000
89,144,598.000000
89,145,1298.000000
89,146,4666.000000
89,147,3152.000000
89,149,6147.000000
89,151,3629.000000
89,152,3841.000000
89,153,3566.000000
89,154,2310.000000
89,155,6696.000000
89,158,1957.000000
89,159,5744.000000
89,161,6240.000000
89,163,846.000000
89,164,5039.000000
89,165,1311.000000
89,166,8925.000000
89,167,778.000000
89,168,1918.000000
89,173,6295.000000
89,177,5929.000000
89,181,2992.000000
89,182,5560.000000
89,184,970.000000
89,185,1311.000000
89,187,4994.000000
89,189,2614.000000
89,190,3147.000000
89,191,5528.000000
89,192,543.000000
89,193,3754.000000
89,194,2765.000000
89,195,3543.000000
89,197,4570.000000
89,198,2118.000000
89,200,1139.000000
89,201,994.000000
89,206,4907.000000
89,207,558.000000
89,208,5377.000000
89,209,3084.000000
89,210,1310.000000
89,211,2361.000000
89,213,582.000000
89,215,2972.000000
89,217,2077.000000
89,218,5022.000000
89,220,2080.000000
89,221,432.000000
89,226,1503.000000
89,230,2888.000000
89,231,4923.000000
89,233,1717.000000
89,234,2619.000000
89,236,3310.000000
89,237,1188.000000
89,239,4287.000000
89,240,1597.000000
89,242,5456.000000
89,244,1938.000000
89,245,3301.000000
89,248,4047.000000
89,249,2219.000000
89,250,4296.000000
89,251,1660.000000
89,252,4737.000000
89,253,1221.000000
89,254,2192.000000
89,255,1772.000000
89,256,4689.000000
89,257,7056.000000
89,258,4322.000000
89,261,5413.000000
89,263,1680.000000
89,264,13123.000000
89,265,6812.000000
89,267,2877.000000
89,269,10455.000000
89,272,5228.000000
89,273,1727.000000
89,274,5601.000000
89,275,4002.000000
89,278,10536.000000
89,281,3222.000000
89,282,2565.000000
89,283,5128.000000
89,284,1800.000000
89,286,3110.000000
89,288,6782.000000
89,290,4697.000000
89,291,5467.000000
89,293,7678.000000
89,294,671.000000
89,295,3016.000000
89,298,4446.000000
89,299,6428.000000
89,300,2472.000000
89,301,1000.000000
89,302,4693.000000
89,303,3601.000000
89,304,2113.000000
89,305,595.000000
89,307,9888.000000
89,308,1045.000000
89,309,3589.000000
89,310,765.000000
89,311,8600.000000
89,312,7423.000000
89,313,1185.000000
89,315,6612.000000
89,316,1485.000000
89,317,5212.000000
89,319,266.000000
89,320,4867.000000
89,321,5523.000000
89,322,2284.000000
89,323,405.000000
89,325,3068.000000
89,327,4811.000000
89,328,8844.000000
89,329,1114.000000
89,330,3462.000000
89,332,4528.000000
89,333,9836.000000
89,334,3737.000000
89,335,5687.000000
89,337,534.000000
89,338,4767.000000
89,339,1298.000000
89,340,5377.000000
89,343,10246.000000
89,344,8753.000000
89,345,681.000000
89,347,4379.000000
89,349,705.000000
89,350,4357.000000
89,352,8137.000000
89,353,1312.000000
89,354,3996.000000
89,355,795.000000
89,358,3583.000000
89,359,4607.000000
89,360,1222.000000
89,361,3074.000000
89,362,9922.000000
89,363,1232.000000
89,365,5003.000000
89,369,3453.000000
89,370,4612.000000
89,371,2297.000000
89,372,3982.000000
89,374,3550.000000
89,375,6410.000000
89,377,6707.000000
89,378,5466.000000
89,380,1411.000000
89,381,4403.000000
89,382,4668.000000
89,383,5426.000000
89,384,2510.000000
89,385,10721.000000
89,387,3122.000000
89,391,1401.000000
89,392,2698.000000
89,393,5037.000000
89,394,1556.000000
89,396,2656.000000
89,397,1337.000000
89,399,459.000000
89,409,2774.000000
89,411,1550.000000
89,413,3825.000000
89,414,5435.000000
89,415,3551.000000
89,416,3774.000000
89,417,1871.000000
89,418,739.000000
89,419,832.000000
89,420,6148.000000
89,423,4640.000000
89,424,5861.000000
89,425,14578.000000
89,426,1584.000000
89,427,5536.000000
89,430,2472.000000
89,432,4847.000000
89,433,3139.000000
89,434,5108.000000
89,435,6379.000000
89,436,382.000000
89,437,3747.000000
89,438,2709.000000
89,439,4064.000000
89,440,9808.000000
89,447,2563.000000
89,449,4533.000000
89,451,972.000000
89,452,2358.000000
89,453,4732.000000
89,454,4504.000000
89,456,5686.000000
89,458,445.000000
89,460,1863.000000
89,461,8151.000000
89,462,4463.000000
89,463,1111.000000
89,464,3770.000000
89,465,3283.000000
89,466,5594.000000
89,467,4096.000000
89,468,3218.000000
89,470,2948.000000
89,471,5934.000000
89,472,776.000000
89,474,713.000000
89,475,3864.000000
89,476,5127.000000
89,477,5609.000000
89,479,4481.000000
89,480,702.000000
89,481,4318.000000
89,483,3279.000000
89,485,4247.000000
89,486,1665.000000
89,488,1441.000000
89,491,6041.000000
89,492,2932.000000
89,493,3586.000000
89,494,3864.000000
89,495,8104.000000
89,496,3489.000000
89,498,4347.000000
89,499,3995.000000
90,0,663.000000
90,1,2146.000000
90,2,1160.000000
90,4,122.000000
90,5,3285.000000
90,8,454.000000
90,10,5679.000000
90,11,5138.000000
90,12,3430.000000
90,13,2642.000000
90,14,5968.000000
90,15,999.000000
90,16,3367.000000
90,17,12593.000000
90,18,3697.000000
90,19,1302.000000
90,21,420.000000
90,24,1638.000000
90,25,4491.000000
90,26,2893.000000
90,29,2282.000000
90,31,2801.000000
90,37,1267.000000
90,38,7407.000000
90,40,2991.000000
90,42,154.000000
90,43,3891.000000
90,44,1218.000000
90,46,4575.000000
90,48,5428.000000
90,49,1597.000000
90,52,545.000000
90,53,145.000000
90,54,6454.000000
90,55,4560.000000
90,56,4723.000000
90,58,4051.000000
90,59,14004.000000
90,60,4959.000000
90,62,1467.000000
90,63,4385.000000
90,67,769.000000
90,68,625.000000
90,69,553.000000
90,70,1205.000000
90,72,1439.000000
90,73,7639.000000
90,74,1490.000000
90,75,2832.000000
90,76,1494.000000
90,78,6364.000000
90,79,2152.000000
90,80,3990.000000
90,81,8709.000000
90,87,6130.000000
90,88,2112.000000
90,89,2786.000000
90,90,65526.000000
90,91,2615.000000
90,93,3140.000000
90,94,3753.000000
90,96,6444.000000
90,98,949.000000
90,100,6446.000000
90,101,2370.000000
90,102,875.000000
90,103,1127.000000
90,105,3148.000000
90,109,8287.000000
90,110,5003.000000
90,112,3243.000000
90,113,1782.000000
90,114,867.000000
90,115,12512.000000
90,117,17923.000000
90,119,596.000000
90,120,3699.000000
90,121,1627.000000
90,123,506.000000
90,125,1648.000000
90,127,1962.000000
90,128,9202.000000
90,131,4464.000000
90,133,9066.000000
90,134,862.000000
90,135,1421.000000
90,137,829.000000
90,140,1220.000000
90,141,8337.000000
90,143,2629.000000
90,144,1344.000000
90,146,1935.000000
90,148,1612.000000
90,149,2475.000000
90,150,5156.000000
90,151,5228.000000
90,156,10016.000000
90,158,891.000000
90,160,3307.000000
90,161,9036.000000
90,165,5493.000000
90,167,10310.000000
90,168,5381.000000
90,170,1467.000000
90,172,6729.000000
90,173,3554.000000
90,174,3447.000000
90,175,4442.000000
90,176,2894.000000
90,177,2519.000000
90,179,5656.000000
90,180,3820.000000
90,181,8477.000000
90,182,1714.000000
90,183,451.000000
90,184,2116.000000
90,186,5844.000000
90,190,802.000000
90,192,267.000000
90,193,5936.000000
90,197,5151.000000
90,199,5541.000000
90,202,624.000000
90,204,1382.000000
90,205,1772.000000
90,207,3122.000000
90,208,5085.000000
90,209,3398.000000
90,211,1095.000000
90,215,2404.000000
90,220,1919.000000
90,221,2063.000000
90,223,355.000000
90,224,411.000000
90,229,5577.000000
90,235,997.000000
90,236,4044.000000
90,237,3401.000000
90,238,2243.000000
90,240,7417.000000
90,243,4350.000000
90,246,235.000000
90,247,13822.000000
90,248,4320.000000
90,250,3124.000000
90,252,9518.000000
90,254,1468.000000
90,255,490.000000
90,256,1723.000000
90,257,4518.000000
90,259,2227.000000
90,261,3457.000000
90,262,858.000000
90,264,4482.000000
90,266,1411.000000
90,267,720.000000
90,269,243.000000
90,271,5788.000000
90,273,585.000000
90,274,1213.000000
90,275,8150.000000
90,276,4805.000000
90,281,392.000000
90,282,1727.000000
90,283,7731.000000
90,285,3962.000000
90,288,2181.000000
90,289,463.000000
90,291,1283.000000
90,292,1885.000000
90,293,2954.000000
90,294,1868.000000
90,297,2973.000000
90,300,5118.000000
90,301,5603.000000
90,302,3269.000000
90,305,7720.000000
90,306,6569.000000
90,308,11773.000000
90,310,6530.000000
90,311,2640.000000
90,312,3137.000000
90,313,2385.000000
90,315,5169.000000
90,316,1775.000000
90,318,6731.000000
90,319,7394.000000
90,320,2899.000000
90,321,5681.000000
90,322,6794.000000
90,323,1220.000000
90,324,3027.000000
90,325,12510.000000
90,326,3798.000000
90,328,7334.000000
90,329,2452.000000
90,331,707.000000
90,332,2495.000000
90,334,1277.000000
90,335,3867.000000
90,336,7664.000000
90,337,2799.000000
90,339,3986.000000
90,340,3232.000000
90,341,3013.000000
90,343,1545.000000
90,345,752.000000
90,346,1876.000000
90,349,2150.000000
90,351,1605.000000
90,352,10662.000000
90,354,3655.000000
90,355,2559.000000
90,356,4643.000000
90,357,878.000000
90,358,3298.000000
90,359,6136.000000
90,362,1874.000000
90,363,8406.000000
90,364,4681.000000
90,365,8179.000000
90,366,3523.000000
90,367,931.000000
90,368,2504.000000
90,369,874.000000
90,371,2080.000000
90,372,1787.000000
90,373,2681.000000
90,374,7833.000000
90,375,4419.000000
90,377,3503.000000
90,379,4752.000000
90,380,7480.000000
90,381,615.000000
90,382,5888.000000
90,383,1233.000000
90,384,2194.000000
90,385,3941.000000
90,387,4078.000000
90,388,5368.000000
90,391,565.000000
90,394,4216.000000
90,395,373.000000
90,396,2232.000000
90,398,4670.000000
90,399,1458.000000
90,401,6641.000000
90,402,3412.000000
90,403,842.000000
90,405,3378.000000
90,406,4386.000000
90,407,7032.000000
90,409,2028.000000
90,410,306.000000
90,412,6055.000000
90,414,5331.000000
90,416,3327.000000
90,417,8322.000000
90,418,3629.000000
90,419,8456.000000
90,420,7124.000000
90,422,6204.000000
90,423,4396.000000
90,424,3975.000000
90,427,5340.000000
90,429,7898.000000
90,430,904.000000
90,431,12377.000000
90,434,2926.000000
90,438,989.000000
90,439,290.000000
90,440,2480.000000
90,441,2353.000000
90,442,7479.000000
90,443,6175.000000
90,445,1717.000000
90,448,442.000000
90,449,1351.000000
90,450,5258.000000
90,451,2451.000000
90,453,7305.000000
90,454,4597.000000
90,456,5939.000000
90,458,442.000000
90,459,3853.000000
90,460,2455.000000
90,461,4112.000000
90,463,4898.000000
90,465,2317.000000
90,468,1742.000000
90,469,3523.000000
90,470,7255.000000
90,472,5463.000000
90,474,2164.000000
90,475,2632.000000
90,477,1764.000000
90,478,8776.000000
90,479,10004.000000
90,482,3664.000000
90,484,5845.000000
90,485,1784.000000
90,487,13486.000000
90,488,7612.000000
90,489,10479.000000
90,490,4611.000000
90,491,4055.000000
90,493,2382.000000
90,494,567.000000
90,497,4657.000000
90,498,2476.000000
90,499,919.000000
91,1,3313.000000
91,4,1941.000000
91,5,5017.000000
91,6,1917.000000
91,7,6609.000000
91,8,7154.000000
91,9,5422.000000
91,11,2839.000000
91,12,4582.000000
91,13,12319.000000
91,14,593.000000
91,15,3433.000000
91,17,896.000000
91,18,1717.000000
91,19,4177.000000
91,20,9815.000000
91,21,1314.000000
91,22,2756.000000
91,24,1269.000000
91,25,717.000000
91,26,2108.000000
91,27,5497.000000
91,28,4607.000000
91,29,645.000000
91,30,6196.000000
91,31,2830.000000
91,32,1150.000000
91,33,2262.000000
91,34,8073.000000
91,35,5843.000000
91,36,3959.000000
91,38,4569.000000
91,39,399.000000
91,40,370.000000
91,41,1852.000000
91,42,8419.000000
91,43,1946.000000
91,44,4124.000000
91,45,928.000000
91,46,2703.000000
91,47,1148.000000
91,49,9546.000000
91,50,1494.000000
91,51,6616.000000
91,53,326.000000
91,54,4924.000000
91,55,1268.000000
91,56,3227.000000
91,57,1060.000000
91,58,8341.000000
91,59,5269.000000
91,60,1780.000000
91,61,5790.000000
91,62,10519.000000
91,64,4730.000000
91,65,1982.000000
91,67,6696.000000
91,68,4341.000000
91,69,1936.000000
91,70,2568.000000
91,71,4199.000000
91,72,6458.000000
91,74,4877.000000
91,75,10483.000000
91,76,5754.000000
91,77,1977.000000
91,78,465.000000
91,80,6562.000000
91,81,1907.000000
91,83,5364.000000
91,84,5104.000000
91,86,6393.000000
91,87,1870.000000
91,88,3860.000000
91,89,4353.000000
91,90,2615.000000
91,91,65519.000000
91,93,646.000000
91,94,232.000000
91,95,1472.000000
91,96,3514.000000
91,98,2124.000000
91,99,1597.000000
91,100,3227.000000
91,101,6778.000000
91,102,6186.000000
91,103,2821.000000
91,104,2065.000000
91,109,2038.000000
91,110,6247.000000
91,111,4643.000000
91,112,6570.000000
91,113,3625.000000
91,114,2248.000000
91,116,7780.000000
91,117,534.000000
91,118,7296.000000
91,119,4449.000000
91,120,384.000000
91,121,982.000000
91,122,2920.000000
91,123,4720.000000
91,124,4946.000000
91,125,4531.000000
91,126,4001.000000
91,127,875.000000
91,128,4277.000000
91,129,6462.000000
91,130,1118.000000
91,131,2274.000000
91,132,1751.000000
91,133,928.000000
91,134,5922.000000
91,135,813.000000
91,136,1762.000000
91,137,8720.000000
91,138,8078.000000
91,139,3856.000000
91,141,2838.000000
91,142,1975.000000
91,143,2172.000000
91,144,864.000000
91,145,1349.000000
91,146,4279.000000
91,147,6284.000000
91,148,7575.000000
91,149,4861.000000
91,150,5299.000000
91,151,3627.000000
91,152,3933.000000
91,153,1860.000000
91,154,8191.000000
91,155,3349.000000
91,156,1647.000000
91,158,6731.000000
91,159,1519.000000
91,160,1382.000000
91,161,2590.000000
91,162,359.000000
91,164,4146.000000
91,165,732.000000
91,166,5601.000000
91,167,2358.000000
91,168,924.000000
91,169,714.000000
91,170,3044.000000
91,172,2021.000000
91,174,2907.000000
91,175,557.000000
91,176,4500.000000
91,177,562.000000
91,178,1017.000000
91,179,5297.000000
91,180,2188.000000
91,181,1595.000000
91,183,4116.000000
91,184,477.000000
91,185,2635.000000
91,186,2074.000000
91,187,2967.000000
91,188,1725.000000
91,189,781.000000
91,190,5185.000000
91,191,2993.000000
91,192,3646.000000
91,193,10296.000000
91,194,2926.000000
91,195,3513.000000
91,197,1393.000000
91,198,2438.000000
91,200,2495.000000
91,201,748.000000
91,202,3752.000000
91,203,8268.000000
91,204,591.000000
91,206,2016.000000
91,207,2513.000000
91,208,2563.000000
91,209,491.000000
91,210,7023.000000
91,212,4311.000000
91,213,3166.000000
91,214,2836.000000
91,215,3155.000000
91,216,360.000000
91,217,3102.000000
91,218,7361.000000
91,219,4031.000000
91,220,1446.000000
91,221,3033.000000
91,222,6513.000000
91,223,5016.000000
91,224,9335.000000
91,225,2959.000000
91,226,1085.000000
91,227,1479.000000
91,228,1558.000000
91,229,9441.000000
91,230,1336.000000
91,231,999.000000
91,232,8362.000000
91,233,129.000000
91,235,2657.000000
91,236,2566.000000
91,239,1490.000000
91,240,4016.000000
91,243,706.000000
91,245,4783.000000
91,246,2166.000000
91,247,2830.000000
91,248,4599.000000
91,250,5910.000000
91,251,1686.000000
91,253,1066.000000
